,GEOID,B02001e1,B03002e1,B03002e3,B03002e4,B03002e5,B03002e6,B03002e12,B17017e1,B17017e2,B19001e1,B19001e2,B19001e3,B19001e4,B19001e5,B19001e6,B19001e7,B19001e8,B19001e9,B19001e10,B19001e11,B19001e12,B19001e13,B19001e14,B19001e15,B19001e16,B19001e17,B19013e1,B25001e1,B25002e1,B25002e2,B25002e3,B25003e1,B25003e2,B25003e3,B25004e1,B25004e2,B25004e3,B25004e4,B25004e5,B25004e6,B25004e7,B25004e8,B25063e1,B25063e2,B25063e3,B25063e4,B25063e5,B25063e6,B25063e7,B25063e8,B25063e9,B25063e10,B25063e11,B25063e12,B25063e13,B25063e14,B25063e15,B25063e16,B25063e17,B25063e18,B25063e19,B25063e20,B25063e21,B25063e22,B25063e23,B25063e24,B25064e1,B25075e1,B25075e2,B25075e3,B25075e4,B25075e5,B25075e6,B25075e7,B25075e8,B25075e9,B25075e10,B25075e11,B25075e12,B25075e13,B25075e14,B25075e15,B25075e16,B25075e17,B25075e18,B25075e19,B25075e20,B25075e21,B25075e22,B25075e23,B25075e24,B25075e25,B25077e1
425,14000US36061024302,7783.0,7783.0,7.0,2896.0,0.0,90.0,4728.0,2701.0,1311.0,2701.0,575.0,404.0,261.0,331.0,213.0,99.0,91.0,117.0,34.0,151.0,128.0,180.0,81.0,26.0,0.0,10.0,21526.0,2783.0,2783.0,2701.0,82.0,2701.0,15.0,2686.0,82.0,21.0,61.0,0.0,0.0,0.0,0.0,0.0,2686.0,2661.0,0.0,55.0,18.0,307.0,301.0,154.0,55.0,124.0,246.0,96.0,128.0,180.0,39.0,84.0,179.0,123.0,143.0,178.0,134.0,117.0,0.0,0.0,537.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
426,14000US36061024500,15456.0,15456.0,1218.0,1508.0,0.0,348.0,12305.0,4872.0,1083.0,4872.0,420.0,390.0,300.0,53.0,346.0,425.0,347.0,176.0,126.0,308.0,475.0,566.0,338.0,304.0,246.0,52.0,44602.0,5258.0,5258.0,4872.0,386.0,4872.0,134.0,4738.0,386.0,149.0,0.0,0.0,0.0,109.0,0.0,128.0,4738.0,4654.0,0.0,66.0,25.0,101.0,34.0,59.0,0.0,40.0,63.0,96.0,77.0,93.0,261.0,48.0,0.0,333.0,507.0,911.0,679.0,626.0,423.0,121.0,1144.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,565800.0
427,14000US36061024700,7680.0,7680.0,1622.0,630.0,0.0,348.0,4879.0,2636.0,337.0,2636.0,207.0,196.0,92.0,92.0,149.0,101.0,187.0,66.0,240.0,50.0,227.0,269.0,122.0,215.0,270.0,153.0,49508.0,2737.0,2737.0,2636.0,101.0,2636.0,365.0,2271.0,101.0,50.0,0.0,0.0,0.0,0.0,0.0,51.0,2271.0,2197.0,0.0,0.0,0.0,141.0,0.0,31.0,21.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,41.0,61.0,123.0,581.0,288.0,323.0,414.0,56.0,1307.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,20.0,31.0,0.0,0.0,91.0,136.0,8.0,18.0,502800.0
428,14000US36061024900,1083.0,1083.0,123.0,239.0,0.0,42.0,633.0,443.0,112.0,443.0,33.0,48.0,30.0,22.0,58.0,33.0,7.0,23.0,6.0,29.0,45.0,35.0,33.0,14.0,19.0,8.0,34632.0,464.0,464.0,443.0,21.0,443.0,35.0,408.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,408.0,371.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,5.0,7.0,14.0,5.0,0.0,20.0,18.0,15.0,15.0,59.0,41.0,36.0,48.0,66.0,2.0,1064.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0,18.0,0.0,0.0,506900.0
429,14000US36061000100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
430,14000US36061000201,2835.0,2835.0,127.0,143.0,0.0,1298.0,1265.0,1071.0,464.0,1071.0,229.0,142.0,31.0,98.0,87.0,29.0,96.0,88.0,116.0,29.0,48.0,60.0,0.0,4.0,7.0,7.0,28328.0,1097.0,1097.0,1071.0,26.0,1071.0,0.0,1071.0,26.0,0.0,0.0,0.0,0.0,12.0,0.0,14.0,1071.0,1071.0,0.0,58.0,0.0,69.0,88.0,38.0,41.0,52.0,31.0,37.0,10.0,66.0,58.0,23.0,25.0,32.0,46.0,57.0,81.0,173.0,66.0,6.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
431,14000US36061000202,7764.0,7764.0,1442.0,1591.0,0.0,1628.0,2915.0,3435.0,1009.0,3435.0,606.0,412.0,148.0,285.0,182.0,155.0,215.0,52.0,147.0,167.0,356.0,72.0,234.0,39.0,108.0,257.0,32272.0,3718.0,3718.0,3435.0,283.0,3435.0,765.0,2670.0,283.0,53.0,55.0,0.0,29.0,146.0,0.0,0.0,2670.0,2644.0,0.0,0.0,75.0,455.0,150.0,169.0,18.0,0.0,113.0,63.0,110.0,204.0,47.0,96.0,47.0,183.0,122.0,356.0,287.0,62.0,11.0,45.0,641.0,765.0,117.0,0.0,0.0,52.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,49.0,264.0,71.0,115.0,605600.0
432,14000US36061000500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
433,14000US36061000600,9731.0,9731.0,462.0,713.0,130.0,5509.0,2917.0,4031.0,1681.0,4031.0,791.0,878.0,468.0,428.0,113.0,184.0,74.0,99.0,184.0,256.0,196.0,62.0,161.0,84.0,0.0,53.0,18650.0,4295.0,4295.0,4031.0,264.0,4031.0,144.0,3887.0,264.0,95.0,0.0,0.0,0.0,49.0,0.0,120.0,3887.0,3840.0,0.0,0.0,71.0,306.0,187.0,404.0,285.0,211.0,80.0,289.0,237.0,110.0,48.0,0.0,66.0,142.0,191.0,480.0,466.0,108.0,47.0,26.0,568.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,7.0,631400.0
434,14000US36061000700,8809.0,8809.0,6111.0,183.0,0.0,1767.0,504.0,4482.0,460.0,4482.0,296.0,91.0,86.0,0.0,25.0,0.0,45.0,48.0,29.0,56.0,219.0,347.0,463.0,410.0,698.0,1669.0,157209.0,5689.0,5689.0,4482.0,1207.0,4482.0,991.0,3491.0,1207.0,150.0,133.0,69.0,0.0,450.0,0.0,405.0,3491.0,3440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,1232.0,3166.0,991.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,85.0,56.0,52.0,187.0,1454000.0
435,14000US36061000800,8993.0,8993.0,734.0,5.0,67.0,7638.0,422.0,3632.0,1127.0,3632.0,438.0,466.0,249.0,273.0,242.0,183.0,263.0,87.0,151.0,291.0,216.0,384.0,241.0,46.0,82.0,20.0,34150.0,3911.0,3911.0,3632.0,279.0,3632.0,88.0,3544.0,279.0,44.0,51.0,0.0,0.0,45.0,55.0,84.0,3544.0,3544.0,0.0,0.0,14.0,23.0,64.0,10.0,130.0,29.0,47.0,44.0,48.0,66.0,38.0,118.0,173.0,164.0,838.0,686.0,296.0,355.0,239.0,124.0,996.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,47.0,0.0,0.0,516000.0
436,14000US36061000900,1731.0,1731.0,1122.0,67.0,0.0,283.0,150.0,835.0,42.0,835.0,35.0,0.0,0.0,4.0,11.0,0.0,21.0,3.0,7.0,41.0,25.0,9.0,71.0,55.0,146.0,407.0,195313.0,1106.0,1106.0,835.0,271.0,835.0,145.0,690.0,271.0,150.0,0.0,12.0,0.0,72.0,0.0,37.0,690.0,687.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,42.0,24.0,3501.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,6.0,22.0,39.0,1189500.0
437,14000US36061001001,1455.0,1455.0,1016.0,7.0,0.0,157.0,261.0,809.0,60.0,809.0,60.0,45.0,17.0,34.0,16.0,34.0,4.0,24.0,32.0,21.0,92.0,105.0,76.0,72.0,82.0,95.0,78036.0,855.0,855.0,809.0,46.0,809.0,524.0,285.0,46.0,15.0,0.0,31.0,0.0,0.0,0.0,0.0,285.0,280.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,18.0,54.0,5.0,57.0,53.0,56.0,5.0,0.0,1136.0,524.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,41.0,80.0,227.0,103.0,41.0,620000.0
438,14000US36061001002,5372.0,5372.0,112.0,667.0,0.0,858.0,3663.0,2473.0,851.0,2473.0,511.0,529.0,350.0,196.0,68.0,169.0,120.0,231.0,28.0,55.0,52.0,64.0,38.0,52.0,0.0,10.0,17926.0,2555.0,2555.0,2473.0,82.0,2473.0,0.0,2473.0,82.0,29.0,53.0,0.0,0.0,0.0,0.0,0.0,2473.0,2454.0,0.0,0.0,19.0,433.0,199.0,391.0,214.0,96.0,52.0,11.0,151.0,67.0,108.0,119.0,37.0,88.0,116.0,152.0,122.0,79.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
439,14000US36061030700,3785.0,3785.0,2084.0,252.0,6.0,161.0,1105.0,1859.0,181.0,1859.0,59.0,85.0,64.0,89.0,103.0,11.0,18.0,72.0,54.0,93.0,157.0,387.0,148.0,75.0,191.0,253.0,84176.0,1933.0,1933.0,1859.0,74.0,1859.0,720.0,1139.0,74.0,0.0,0.0,28.0,0.0,19.0,0.0,27.0,1139.0,1042.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,26.0,19.0,215.0,152.0,420.0,138.0,27.0,1586.0,720.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,75.0,111.0,202.0,75.0,156.0,53.0,10.0,373300.0
440,14000US36061030900,10663.0,10663.0,732.0,1595.0,0.0,88.0,8009.0,3876.0,1069.0,3876.0,491.0,256.0,608.0,282.0,235.0,122.0,316.0,120.0,198.0,208.0,374.0,299.0,161.0,122.0,19.0,65.0,33627.0,4016.0,4016.0,3876.0,140.0,3876.0,249.0,3627.0,140.0,49.0,0.0,0.0,0.0,20.0,0.0,71.0,3627.0,3558.0,32.0,80.0,71.0,44.0,221.0,200.0,17.0,109.0,59.0,69.0,65.0,53.0,126.0,0.0,38.0,92.0,126.0,772.0,883.0,417.0,84.0,0.0,1122.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,40.0,20.0,0.0,28.0,114.0,26.0,0.0,534000.0
441,14000US36061031100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
442,14000US36061031703,5593.0,5593.0,3745.0,45.0,0.0,1163.0,424.0,2231.0,143.0,2231.0,73.0,43.0,31.0,40.0,0.0,29.0,34.0,0.0,0.0,11.0,40.0,77.0,226.0,58.0,40.0,1529.0,250001.0,2780.0,2780.0,2231.0,549.0,2231.0,192.0,2039.0,549.0,290.0,0.0,0.0,74.0,50.0,0.0,135.0,2039.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,128.0,27.0,193.0,31.0,148.0,114.0,270.0,3501.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,
443,14000US36061031704,9989.0,9989.0,6914.0,164.0,0.0,1764.0,826.0,4820.0,207.0,4820.0,165.0,49.0,23.0,0.0,15.0,65.0,121.0,15.0,16.0,121.0,242.0,310.0,494.0,384.0,735.0,2065.0,177646.0,5629.0,5629.0,4820.0,809.0,4820.0,1459.0,3361.0,809.0,89.0,0.0,72.0,76.0,338.0,0.0,234.0,3361.0,3247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,33.0,16.0,23.0,47.0,0.0,138.0,182.0,730.0,3326.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,53.0,496.0,102.0,234.0,989000.0
444,14000US36061031900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
445,14000US36061001200,4010.0,4010.0,2092.0,87.0,0.0,653.0,1130.0,1883.0,408.0,1883.0,292.0,142.0,131.0,28.0,50.0,105.0,97.0,50.0,41.0,105.0,38.0,190.0,153.0,124.0,143.0,194.0,50917.0,1963.0,1963.0,1883.0,80.0,1883.0,701.0,1182.0,80.0,0.0,0.0,30.0,0.0,31.0,0.0,19.0,1182.0,1158.0,0.0,0.0,0.0,102.0,47.0,19.0,108.0,16.0,22.0,0.0,53.0,43.0,37.0,44.0,24.0,15.0,31.0,120.0,132.0,91.0,78.0,31.0,1038.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,77.0,94.0,206.0,175.0,50.0,632900.0
446,14000US36061001300,4639.0,4639.0,2848.0,52.0,0.0,1006.0,507.0,2534.0,138.0,2534.0,87.0,26.0,11.0,34.0,19.0,0.0,15.0,20.0,0.0,80.0,100.0,221.0,330.0,222.0,419.0,950.0,158900.0,3240.0,3240.0,2534.0,706.0,2534.0,359.0,2175.0,706.0,132.0,111.0,35.0,79.0,193.0,0.0,156.0,2175.0,2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,13.0,22.0,88.0,581.0,3225.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,109.0,59.0,100.0,1024100.0
447,14000US36061001401,3166.0,3166.0,2173.0,101.0,0.0,412.0,363.0,1595.0,148.0,1595.0,82.0,75.0,19.0,29.0,17.0,32.0,75.0,29.0,30.0,89.0,164.0,132.0,86.0,141.0,145.0,450.0,110972.0,1664.0,1664.0,1595.0,69.0,1595.0,1239.0,356.0,69.0,17.0,25.0,0.0,0.0,27.0,0.0,0.0,356.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,28.0,0.0,0.0,0.0,11.0,16.0,19.0,104.0,0.0,24.0,34.0,9.0,1167.0,1239.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,105.0,429.0,320.0,243.0,755900.0
448,14000US36061001402,2748.0,2748.0,857.0,154.0,0.0,793.0,732.0,1409.0,431.0,1409.0,229.0,230.0,57.0,111.0,51.0,66.0,18.0,25.0,30.0,37.0,59.0,81.0,113.0,104.0,120.0,78.0,31410.0,1465.0,1465.0,1409.0,56.0,1409.0,49.0,1360.0,56.0,27.0,0.0,0.0,0.0,14.0,0.0,15.0,1360.0,1360.0,10.0,0.0,20.0,50.0,182.0,34.0,42.0,24.0,8.0,28.0,35.0,54.0,43.0,27.0,14.0,10.0,0.0,233.0,30.0,60.0,175.0,206.0,1106.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,9.0,
449,14000US36061001501,6993.0,6993.0,4102.0,380.0,38.0,1650.0,554.0,3662.0,450.0,3662.0,328.0,149.0,245.0,124.0,105.0,96.0,169.0,85.0,46.0,191.0,167.0,258.0,215.0,282.0,325.0,877.0,86607.0,4271.0,4271.0,3662.0,609.0,3662.0,1602.0,2060.0,609.0,136.0,0.0,0.0,45.0,241.0,0.0,187.0,2060.0,2019.0,0.0,0.0,0.0,127.0,56.0,33.0,84.0,11.0,84.0,0.0,43.0,46.0,60.0,17.0,37.0,113.0,88.0,15.0,57.0,44.0,55.0,81.0,2744.0,1602.0,55.0,16.0,0.0,79.0,16.0,0.0,0.0,63.0,12.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,144.0,118.0,347.0,342.0,207.0,690900.0
450,14000US36061001502,7926.0,7926.0,5522.0,183.0,0.0,1469.0,410.0,3259.0,247.0,3259.0,113.0,8.0,14.0,58.0,9.0,35.0,0.0,46.0,19.0,20.0,222.0,289.0,281.0,371.0,514.0,1260.0,159911.0,3909.0,3909.0,3259.0,650.0,3259.0,706.0,2553.0,650.0,144.0,34.0,0.0,0.0,203.0,0.0,269.0,2553.0,2540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,37.0,0.0,90.0,200.0,565.0,3259.0,706.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,16.0,0.0,69.0,107.0,267.0,1216200.0
451,14000US36061001600,7133.0,7133.0,1359.0,70.0,0.0,5339.0,310.0,3023.0,617.0,3023.0,262.0,303.0,126.0,325.0,144.0,87.0,15.0,105.0,151.0,155.0,266.0,423.0,95.0,49.0,182.0,335.0,49777.0,3351.0,3351.0,3023.0,328.0,3023.0,203.0,2820.0,328.0,37.0,70.0,0.0,0.0,119.0,102.0,0.0,2820.0,2756.0,0.0,0.0,38.0,64.0,65.0,31.0,38.0,52.0,0.0,100.0,105.0,102.0,16.0,0.0,13.0,198.0,295.0,210.0,193.0,488.0,229.0,140.0,1316.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,1609400.0
452,14000US36061001800,7490.0,7490.0,1993.0,324.0,132.0,3546.0,1128.0,3105.0,852.0,3105.0,538.0,291.0,116.0,92.0,95.0,178.0,82.0,104.0,38.0,154.0,152.0,285.0,375.0,179.0,172.0,254.0,50797.0,3364.0,3364.0,3105.0,259.0,3105.0,259.0,2846.0,259.0,68.0,0.0,0.0,34.0,143.0,0.0,14.0,2846.0,2812.0,0.0,0.0,31.0,146.0,0.0,178.0,60.0,55.0,0.0,119.0,76.0,137.0,31.0,19.0,30.0,166.0,36.0,416.0,189.0,199.0,385.0,261.0,1194.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,18.0,78.0,840300.0
453,14000US36061002000,4590.0,4590.0,80.0,921.0,0.0,859.0,2693.0,1939.0,926.0,1939.0,581.0,337.0,203.0,81.0,117.0,152.0,134.0,76.0,25.0,35.0,92.0,58.0,14.0,24.0,0.0,10.0,16192.0,2011.0,2011.0,1939.0,72.0,1939.0,12.0,1927.0,72.0,53.0,0.0,0.0,0.0,19.0,0.0,0.0,1927.0,1921.0,0.0,21.0,0.0,249.0,224.0,205.0,132.0,151.0,192.0,74.0,66.0,56.0,39.0,82.0,59.0,122.0,34.0,131.0,23.0,42.0,0.0,19.0,443.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,
454,14000US36061002100,6486.0,6486.0,5063.0,65.0,0.0,760.0,331.0,2647.0,54.0,2647.0,23.0,66.0,0.0,14.0,14.0,0.0,17.0,32.0,14.0,62.0,50.0,180.0,84.0,107.0,322.0,1662.0,250001.0,3235.0,3235.0,2647.0,588.0,2647.0,1113.0,1534.0,588.0,59.0,48.0,67.0,0.0,324.0,0.0,90.0,1534.0,1493.0,0.0,0.0,0.0,18.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,46.0,75.0,49.0,0.0,39.0,0.0,53.0,3501.0,1113.0,67.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,15.0,0.0,102.0,114.0,2000001.0
455,14000US36061002201,6471.0,6471.0,1154.0,762.0,0.0,1518.0,2899.0,3064.0,1049.0,3064.0,470.0,486.0,308.0,250.0,90.0,135.0,59.0,74.0,35.0,126.0,221.0,376.0,183.0,75.0,61.0,115.0,25900.0,3184.0,3184.0,3064.0,120.0,3064.0,283.0,2781.0,120.0,88.0,0.0,0.0,0.0,32.0,0.0,0.0,2781.0,2730.0,0.0,33.0,0.0,133.0,120.0,85.0,194.0,29.0,144.0,103.0,13.0,9.0,74.0,109.0,69.0,135.0,102.0,635.0,249.0,239.0,79.0,33.0,1005.0,283.0,63.0,20.0,11.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,28.0,0.0,22.0,24.0,25.0,12.0,
456,14000US36061002202,1901.0,1901.0,1085.0,141.0,0.0,260.0,378.0,1131.0,254.0,1131.0,140.0,79.0,38.0,56.0,26.0,0.0,17.0,46.0,36.0,52.0,63.0,65.0,198.0,50.0,184.0,81.0,83092.0,1201.0,1201.0,1131.0,70.0,1131.0,72.0,1059.0,70.0,11.0,0.0,0.0,29.0,30.0,0.0,0.0,1059.0,1030.0,0.0,0.0,11.0,0.0,40.0,0.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,15.0,10.0,17.0,10.0,61.0,75.0,241.0,90.0,94.0,2017.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,9.0,8.0,0.0,18.0,0.0,425000.0
457,14000US36061002400,4151.0,4151.0,69.0,629.0,0.0,397.0,2888.0,1837.0,976.0,1837.0,463.0,458.0,146.0,156.0,143.0,0.0,130.0,15.0,155.0,145.0,18.0,0.0,0.0,0.0,0.0,8.0,14960.0,1860.0,1860.0,1837.0,23.0,1837.0,17.0,1820.0,23.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1820.0,1783.0,0.0,0.0,10.0,302.0,224.0,173.0,156.0,154.0,111.0,66.0,19.0,19.0,177.0,15.0,54.0,48.0,11.0,132.0,97.0,15.0,0.0,0.0,409.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
458,14000US36061014000,7529.0,7529.0,6443.0,78.0,0.0,443.0,476.0,3971.0,85.0,3971.0,85.0,67.0,49.0,124.0,116.0,158.0,13.0,17.0,97.0,156.0,302.0,214.0,438.0,208.0,328.0,1599.0,141797.0,4447.0,4447.0,3971.0,476.0,3971.0,2006.0,1965.0,476.0,42.0,0.0,16.0,29.0,255.0,0.0,134.0,1965.0,1782.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,51.0,32.0,16.0,49.0,42.0,61.0,249.0,403.0,464.0,2381.0,2006.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,55.0,59.0,209.0,306.0,2000001.0
