,GEOID,B02001e1,B03002e1,B03002e3,B03002e4,B03002e5,B03002e6,B03002e12,B17017e1,B17017e2,B19001e1,B19001e2,B19001e3,B19001e4,B19001e5,B19001e6,B19001e7,B19001e8,B19001e9,B19001e10,B19001e11,B19001e12,B19001e13,B19001e14,B19001e15,B19001e16,B19001e17,B19013e1,B25001e1,B25002e1,B25002e2,B25002e3,B25003e1,B25003e2,B25003e3,B25004e1,B25004e2,B25004e3,B25004e4,B25004e5,B25004e6,B25004e7,B25004e8,B25063e1,B25063e2,B25063e3,B25063e4,B25063e5,B25063e6,B25063e7,B25063e8,B25063e9,B25063e10,B25063e11,B25063e12,B25063e13,B25063e14,B25063e15,B25063e16,B25063e17,B25063e18,B25063e19,B25063e20,B25063e21,B25063e22,B25063e23,B25063e24,B25064e1,B25075e1,B25075e2,B25075e3,B25075e4,B25075e5,B25075e6,B25075e7,B25075e8,B25075e9,B25075e10,B25075e11,B25075e12,B25075e13,B25075e14,B25075e15,B25075e16,B25075e17,B25075e18,B25075e19,B25075e20,B25075e21,B25075e22,B25075e23,B25075e24,B25075e25,B25077e1
0,14000US36005000100,8430,8430,585,4647,4,167,2943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,14000US36005000200,5095,5095,115,1041,0,331,3505,1379,294,1379,175,41,43,44,92,44,27,18,37,75,95,249,229,133,46,31,74837.0,1475,1475,1379,96,1379,802,577,96,7,0,0,14,0,0,75,577,577,0,0,0,14,0,0,25,34,0,0,0,0,0,20,0,0,71,109,120,119,65,0,1282.0,802,0,0,0,0,0,11,11,0,0,0,0,9,0,0,0,10,0,47,39,240,326,97,12,0,410400.0
2,14000US36005000400,5572,5572,160,1709,0,21,3533,1819,159,1819,104,58,78,27,46,40,96,79,8,135,169,376,270,162,112,59,77991.0,1995,1995,1819,176,1819,1312,507,176,16,0,31,22,33,0,74,507,480,0,0,0,0,0,0,0,0,0,20,0,0,12,0,21,6,16,87,81,182,55,27,1491.0,1312,8,0,6,0,5,6,0,8,0,0,0,0,0,0,36,61,9,41,195,519,301,117,0,0,354100.0
3,14000US36005001600,5412,5412,75,1609,0,0,3694,1912,400,1912,212,221,128,121,161,178,121,136,57,159,76,151,100,30,7,54,32354.0,2038,2038,1912,126,1912,375,1537,126,31,19,0,0,0,0,76,1537,1529,0,0,22,66,71,68,14,17,62,8,113,61,41,41,77,62,209,384,97,116,0,8,920.0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,153,63,103,33,0,418300.0
4,14000US36005001900,2569,2569,209,705,0,39,1509,834,275,834,141,33,47,29,108,66,94,45,36,66,27,69,29,0,44,0,34635.0,895,895,834,61,834,62,772,61,28,0,0,0,0,0,33,772,764,0,0,0,48,7,0,0,0,22,5,8,26,36,6,6,61,41,230,80,81,107,8,1126.0,62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,9,6,0,0,360000.0
5,14000US36005002000,8959,8959,114,3090,27,290,5264,2980,1203,2980,716,343,291,193,176,352,210,73,27,110,111,186,80,0,70,42,23423.0,3169,3169,2980,189,2980,498,2482,189,63,13,0,0,60,0,53,2482,2460,0,0,78,172,286,75,151,200,113,49,102,164,80,46,248,129,152,156,113,51,95,22,601.0,498,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,315,113,44,0,0,370800.0
6,14000US36005002300,4860,4860,20,1855,0,0,2985,1883,1064,1883,637,363,255,163,62,75,15,27,76,68,29,75,29,9,0,0,14304.0,1960,1960,1883,77,1883,17,1866,77,63,0,0,0,0,0,14,1866,1866,0,28,26,354,233,166,130,241,128,109,65,60,44,90,59,74,0,50,0,0,9,0,398.0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,
7,14000US36005002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,14000US36005002500,5143,5143,59,826,0,234,4018,1794,1035,1794,477,379,177,189,52,95,77,12,62,89,86,28,40,20,0,11,15683.0,2051,2051,1794,257,1794,33,1761,257,83,57,12,0,24,0,81,1761,1723,0,13,20,207,168,107,25,181,36,89,22,34,71,36,49,100,82,221,166,96,0,38,585.0,33,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,480800.0
9,14000US36005002701,3172,3172,0,1006,0,0,2143,1086,577,1086,322,112,105,111,63,53,33,79,50,73,41,44,0,0,0,0,20159.0,1117,1117,1086,31,1086,0,1086,31,31,0,0,0,0,0,0,1086,1086,0,0,22,180,35,59,71,62,0,55,0,99,25,0,58,43,59,125,89,98,6,0,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,14000US36005002702,4683,4683,97,1188,0,0,3355,1333,659,1333,285,279,157,24,106,126,158,18,12,29,37,93,9,0,0,0,18416.0,1423,1423,1333,90,1333,30,1303,90,24,24,0,0,0,0,42,1303,1303,0,5,37,148,25,48,48,69,0,0,52,41,40,0,19,31,115,251,123,251,0,0,977.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,
11,14000US36005002800,5746,5746,11,4074,0,65,1438,2336,245,2336,177,108,110,208,81,48,196,79,152,179,321,234,257,96,48,42,50388.0,2418,2418,2336,82,2336,308,2028,82,0,0,0,0,0,0,82,2028,2028,0,0,0,0,0,15,39,0,0,18,81,26,28,0,110,578,234,633,169,77,20,0,951.0,308,17,0,0,0,0,0,0,0,0,0,20,0,0,11,13,12,29,39,74,56,37,0,0,0,258800.0
12,14000US36005003100,1538,1538,7,431,0,48,1047,509,87,509,51,19,53,14,48,31,39,14,23,46,20,127,6,18,0,0,39962.0,545,545,509,36,509,124,385,36,0,18,0,0,0,0,18,385,385,0,0,0,5,5,17,7,9,7,7,0,16,7,3,0,36,68,99,44,55,0,0,1014.0,124,5,0,0,0,57,3,0,8,14,5,11,0,0,0,0,18,0,3,0,0,0,0,0,0,30000.0
13,14000US36005003300,3852,3852,13,1126,0,0,2702,1166,535,1166,275,124,196,153,33,70,36,93,16,57,66,39,8,0,0,0,19784.0,1222,1222,1166,56,1166,121,1045,56,42,0,0,0,0,0,14,1045,1025,0,43,24,118,78,42,75,88,76,88,0,23,19,0,6,24,5,136,80,83,17,20,479.0,121,0,0,0,0,0,0,0,0,0,0,19,0,0,16,0,0,0,0,22,21,15,28,0,0,316700.0
14,14000US36005003500,3753,3753,27,1005,0,0,2721,1309,513,1309,311,155,135,98,69,134,70,49,34,114,41,73,9,17,0,0,22267.0,1383,1383,1309,74,1309,74,1235,74,22,0,0,17,0,0,35,1235,1213,0,66,0,140,63,72,0,43,45,81,31,11,10,16,62,60,77,237,135,64,0,22,773.0,74,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,18,11,27,0,0,0,309100.0
15,14000US36005003700,199,199,38,41,0,0,120,96,55,96,55,0,3,4,0,10,11,0,9,0,4,0,0,0,0,0,9327.0,96,96,96,0,96,0,96,0,0,0,0,0,0,0,0,96,96,7,0,0,10,9,0,0,0,0,0,0,0,0,0,4,25,25,3,9,0,4,0,872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,14000US36005003800,1303,1303,24,599,0,9,655,369,107,369,71,16,19,30,0,10,25,0,30,29,13,34,62,0,0,30,46534.0,427,427,369,58,369,140,229,58,21,0,0,0,22,0,15,229,218,0,0,10,18,0,11,0,11,0,0,0,9,0,0,6,10,27,31,46,39,0,11,1056.0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,50,17,5,0,404000.0
17,14000US36005003900,6580,6580,138,1214,0,77,5151,1945,679,1945,398,181,133,182,134,67,99,106,63,150,103,116,104,0,100,9,27608.0,2228,2228,1945,283,1945,144,1801,283,117,24,0,0,0,0,142,1801,1786,0,0,86,32,86,68,45,28,89,44,37,32,56,132,26,93,128,280,259,247,18,15,930.0,144,13,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,33,27,57,0,0,444400.0
18,14000US36005004001,1550,1550,188,330,0,370,457,503,72,503,22,0,45,39,33,17,52,20,33,19,51,58,62,9,16,27,47841.0,565,565,503,62,503,248,255,62,0,0,0,0,32,0,30,255,244,0,0,0,0,0,0,6,0,0,15,0,0,0,30,41,14,23,26,16,42,31,11,970.0,248,8,0,7,4,5,23,7,0,0,0,0,10,0,0,0,0,26,4,21,18,82,27,0,6,350000.0
19,14000US36005004100,6483,6483,44,1421,0,12,4997,2018,954,2018,524,267,326,233,105,76,27,44,151,56,67,87,0,0,0,55,18516.0,2145,2145,2018,127,2018,153,1865,127,23,19,33,0,24,0,28,1865,1865,0,11,103,232,112,62,81,134,49,128,20,40,209,101,61,45,75,166,65,125,46,0,601.0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,17,41,6,0,36,0,315900.0
20,14000US36005004200,7599,7599,154,3682,0,17,3643,2719,885,2719,352,427,484,186,166,126,67,111,160,174,324,53,70,19,0,0,22135.0,2796,2796,2719,77,2719,201,2518,77,0,38,0,0,0,0,39,2518,2503,49,0,21,270,53,171,0,262,16,30,113,176,0,121,68,183,242,346,97,204,81,15,737.0,201,0,0,0,0,27,0,0,0,0,0,0,0,0,0,55,0,0,50,11,41,17,0,0,0,218500.0
21,14000US36005004300,5841,5841,26,1208,0,0,4484,1923,858,1923,368,332,176,207,157,115,76,60,19,156,88,63,28,34,20,24,21827.0,2063,2063,1923,140,1923,178,1745,140,102,0,0,0,0,0,38,1745,1745,0,0,59,266,53,51,112,33,53,44,21,63,50,46,67,40,110,255,158,229,35,0,766.0,178,16,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,24,76,47,0,0,444700.0
22,14000US36005004400,4830,4830,32,1669,0,242,2881,1670,668,1670,364,230,147,157,113,94,106,93,30,88,94,64,42,26,0,22,23102.0,1714,1714,1670,44,1670,160,1510,44,0,0,23,0,0,0,21,1510,1510,9,34,48,310,133,105,46,73,40,79,77,138,0,83,24,68,171,7,27,38,0,0,448.0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,26,34,0,22,407700.0
23,14000US36005004600,1659,1659,27,589,9,0,1019,686,157,686,119,28,37,56,9,20,23,60,28,110,50,99,5,0,34,8,44297.0,705,705,686,19,686,172,514,19,0,6,0,0,0,0,13,514,499,0,13,14,27,0,0,10,17,0,19,6,22,36,98,30,64,8,70,65,0,0,15,744.0,172,14,0,0,0,0,0,0,0,6,0,0,22,20,20,4,0,7,25,5,12,14,23,0,0,162500.0
24,14000US36005004800,4024,4024,62,734,0,162,3022,1234,474,1234,201,150,132,150,80,76,60,76,7,84,93,52,31,42,0,0,24437.0,1412,1412,1234,178,1234,93,1141,178,70,0,0,0,0,18,90,1141,1059,0,0,25,17,0,19,37,35,0,9,29,42,25,16,50,90,119,390,67,54,35,82,1011.0,93,8,0,0,0,0,0,0,18,0,0,0,0,0,7,0,0,0,0,0,25,6,29,0,0,354000.0
25,14000US36005005001,5040,5040,0,1887,0,0,2945,1456,467,1456,284,85,92,135,123,62,78,139,32,130,67,73,42,84,22,8,31250.0,1595,1595,1456,139,1456,210,1246,139,16,8,0,0,0,0,115,1246,1217,0,21,19,0,0,0,0,0,20,27,0,0,34,20,6,53,35,396,323,227,36,29,1236.0,210,6,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,16,17,26,45,85,0,0,455600.0
26,14000US36005005002,5791,5791,20,846,68,151,4321,1752,701,1752,310,171,216,53,135,100,31,75,109,245,121,82,30,16,41,17,29338.0,1965,1965,1752,213,1752,86,1666,213,29,9,0,0,0,17,158,1666,1638,0,0,24,30,22,0,62,34,60,0,20,0,9,72,42,109,159,450,331,214,0,28,1098.0,86,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,19,47,0,0,521300.0
27,14000US36005005100,5814,5814,19,1762,63,9,3961,1957,827,1957,394,256,313,274,60,80,138,47,73,173,61,37,9,9,33,0,20233.0,2032,2032,1957,75,1957,0,1957,75,45,0,0,0,0,0,30,1957,1941,0,8,62,144,134,96,147,201,205,120,16,211,46,67,96,43,123,158,18,14,32,16,494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,14000US36005005200,2128,2128,9,537,0,53,1524,766,389,766,218,123,77,12,15,24,32,51,15,43,57,45,14,3,26,11,16810.0,813,813,766,47,766,24,742,47,26,0,0,0,21,0,0,742,728,25,25,0,127,43,30,49,10,49,5,11,34,50,10,16,28,87,81,37,11,0,14,555.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,0,0,0,350000.0
29,14000US36005005300,3305,3305,50,1738,13,0,1421,1302,684,1302,442,156,142,101,39,97,52,107,38,36,92,0,0,0,0,0,16173.0,1613,1613,1302,311,1302,0,1302,311,238,0,0,0,0,0,73,1302,1302,20,19,21,89,56,89,67,59,61,44,32,14,31,12,53,73,164,224,150,24,0,0,785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,14000US36005005400,6334,6334,4,1418,0,103,4551,1729,613,1729,229,143,177,195,70,82,100,44,34,103,90,279,83,43,33,24,32254.0,1942,1942,1729,213,1729,278,1451,213,31,10,40,0,14,0,118,1451,1352,0,0,18,0,31,19,13,19,29,21,13,18,0,29,19,83,104,396,279,261,0,99,1164.0,278,0,0,0,10,0,0,0,0,0,0,10,0,0,0,16,0,14,0,0,43,126,59,0,0,436500.0
31,14000US36005005600,2391,2391,20,534,0,45,1660,884,455,884,280,119,98,31,0,32,27,77,24,32,20,84,50,0,0,10,17708.0,1026,1026,884,142,884,70,814,142,35,18,0,0,0,0,89,814,802,7,17,6,91,35,38,18,13,18,32,29,16,16,0,4,18,42,161,177,64,0,12,1002.0,70,6,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,6,5,11,10,0,18,436400.0
32,14000US36005005902,2856,2856,83,662,57,0,2033,1077,298,1077,147,100,24,104,72,50,123,52,8,71,146,126,0,9,0,45,38244.0,1145,1145,1077,68,1077,186,891,68,0,0,28,0,0,0,40,891,891,0,0,0,24,47,14,0,0,0,0,0,14,0,14,40,80,107,195,203,153,0,0,1135.0,186,0,0,0,0,0,0,0,0,0,0,0,19,0,27,10,48,42,16,17,0,0,0,7,0,169300.0
33,14000US36005006000,1192,1192,57,142,0,7,986,314,92,314,31,26,3,23,5,8,33,31,4,34,61,21,18,5,0,11,43125.0,375,375,314,61,314,33,281,61,30,0,0,0,0,0,31,281,275,0,0,0,0,0,0,0,0,7,6,4,0,10,0,4,12,57,116,37,22,0,6,1081.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,6,0,0,0,304500.0
34,14000US36005006100,4007,4007,75,3285,0,0,536,2191,322,2191,221,118,103,62,63,98,126,284,51,251,382,276,95,0,33,28,47993.0,2361,2361,2191,170,2191,1321,870,170,58,0,75,0,0,0,37,870,838,0,0,0,49,0,0,0,23,0,0,0,0,49,19,54,90,258,223,73,0,0,32,952.0,1321,16,154,221,337,9,106,0,19,83,0,0,9,21,0,0,12,33,51,121,0,129,0,0,0,24000.0
35,14000US36005006200,7682,7682,2,2238,0,14,5428,2388,925,2388,444,297,211,263,151,200,163,91,61,122,108,143,86,48,0,0,24668.0,2522,2522,2388,134,2388,89,2299,134,49,0,0,0,27,0,58,2299,2180,74,0,32,202,106,82,98,220,175,111,30,62,13,14,59,70,215,301,119,147,50,119,545.0,89,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,25,47,0,0,0,405300.0
36,14000US36005006300,4480,4480,133,1008,34,387,2893,1829,573,1829,373,162,104,64,70,172,75,65,107,126,174,197,109,0,31,0,33809.0,2002,2002,1829,173,1829,225,1604,173,77,0,24,0,21,0,51,1604,1604,0,0,0,33,33,22,40,51,0,0,30,17,17,7,45,107,143,534,370,108,47,0,1120.0,225,0,0,0,0,0,0,0,0,0,0,15,10,0,63,0,15,0,9,59,37,17,0,0,0,250400.0
37,14000US36005006400,3565,3565,156,1174,0,208,1916,1238,460,1238,274,123,118,36,83,55,67,36,35,36,166,78,44,53,11,23,27048.0,1449,1449,1238,211,1238,140,1098,211,42,61,0,0,56,0,52,1098,976,0,0,0,45,35,0,0,33,0,29,36,0,0,49,0,0,88,195,199,256,11,122,1222.0,140,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,19,21,83,0,0,539200.0
38,14000US36005006500,5847,5847,254,2090,0,35,3424,1905,779,1905,459,235,206,174,156,156,87,99,65,96,67,67,16,0,9,13,21959.0,1998,1998,1905,93,1905,8,1897,93,79,14,0,0,0,0,0,1897,1897,0,8,23,95,65,31,71,70,37,67,40,19,8,53,86,134,228,368,264,214,16,0,962.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,
39,14000US36005006700,7782,7782,154,2112,278,0,5137,2337,1111,2337,653,281,130,355,93,162,100,81,0,103,126,134,74,34,11,0,21443.0,2425,2425,2337,88,2337,122,2215,88,88,0,0,0,0,0,0,2215,2215,47,0,69,245,66,108,70,90,40,110,25,163,69,23,150,80,138,267,159,203,93,0,712.0,122,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,71,26,0,0,0,350700.0
40,14000US36005006800,2976,2976,128,964,0,121,1642,931,224,931,80,102,104,72,67,101,13,14,25,60,107,106,72,0,8,0,31607.0,1070,1070,931,139,931,260,671,139,14,0,0,0,23,0,102,671,664,0,0,0,11,27,10,22,0,0,9,0,0,22,18,17,32,54,169,84,174,15,7,1163.0,260,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,81,102,35,0,0,406900.0
41,14000US36005006900,7769,7769,85,2921,0,120,4545,2592,1191,2592,561,575,165,103,156,203,100,61,103,137,111,128,89,79,0,21,19824.0,2750,2750,2592,158,2592,163,2429,158,56,0,27,0,0,0,75,2429,2429,0,0,47,264,187,157,143,91,103,57,0,145,0,84,44,180,277,347,163,140,0,0,712.0,163,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,39,0,0,0,75,0,0,0,195800.0
42,14000US36005007000,4646,4646,86,1067,77,352,2896,1302,354,1302,136,111,102,179,89,51,135,76,21,104,98,7,117,21,55,0,33712.0,1422,1422,1302,120,1302,308,994,120,17,0,16,0,0,0,87,994,984,0,0,0,55,23,0,0,32,16,0,0,59,0,0,44,11,52,104,238,242,108,10,1351.0,308,0,0,0,0,0,0,7,0,0,0,0,0,0,15,0,0,0,9,21,65,179,12,0,0,420700.0
43,14000US36005007100,2358,2358,26,871,8,4,1432,744,186,744,70,66,54,42,29,34,78,29,35,42,116,74,47,11,17,0,39792.0,844,844,744,100,744,285,459,100,75,0,10,0,0,0,15,459,442,0,10,25,19,34,16,3,4,18,29,9,0,0,14,3,24,14,148,72,0,0,17,993.0,285,16,0,0,0,0,0,0,0,0,0,21,0,11,6,14,25,25,46,50,46,12,13,0,0,226600.0
44,14000US36005007200,5981,5981,252,826,0,1181,3308,1726,443,1726,173,167,139,69,90,47,115,65,102,130,147,272,60,84,31,35,44844.0,1833,1833,1726,107,1726,456,1270,107,0,21,0,20,0,0,66,1270,1236,0,0,8,0,9,11,0,0,0,44,0,10,8,17,65,95,45,449,252,197,26,34,1170.0,456,0,0,0,0,9,0,0,0,0,17,0,0,8,9,41,9,0,16,27,94,142,84,0,0,397900.0
45,14000US36005007300,3735,3735,25,1179,5,0,2465,1332,584,1332,347,199,104,129,73,65,67,98,19,62,74,0,55,40,0,0,20678.0,1412,1412,1332,80,1332,49,1283,80,80,0,0,0,0,0,0,1283,1283,0,0,44,73,44,67,0,110,10,31,49,19,11,46,41,105,32,310,109,155,27,0,892.0,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,29,0,0,538800.0
46,14000US36005007400,3724,3724,57,1048,0,7,2612,1383,238,1383,139,67,137,59,44,69,98,81,104,70,153,138,115,28,81,0,44836.0,1428,1428,1383,45,1383,505,878,45,0,45,0,0,0,0,0,878,869,0,0,0,0,0,0,0,9,0,16,0,29,16,8,31,31,114,290,135,102,88,9,1156.0,505,0,40,41,11,11,0,0,0,0,0,0,0,5,0,0,0,19,15,0,83,180,100,0,0,415300.0
47,14000US36005007500,4932,4932,92,1705,0,0,3135,1863,662,1863,370,286,130,238,107,174,102,67,45,79,102,75,49,14,19,6,22055.0,1976,1976,1863,113,1863,288,1575,113,61,0,18,0,0,0,34,1575,1555,0,36,40,173,55,61,18,53,102,75,13,69,87,70,87,56,93,192,151,87,37,20,697.0,288,0,0,0,0,7,0,0,0,0,0,0,0,0,33,13,0,0,30,59,91,55,0,0,0,302200.0
48,14000US36005007600,5853,5853,195,1045,57,433,3861,1624,512,1624,216,157,102,58,109,81,66,64,36,172,145,123,171,41,47,36,41983.0,1800,1800,1624,176,1624,330,1294,176,36,0,0,0,18,0,122,1294,1239,0,0,0,37,10,25,41,0,23,0,0,19,0,36,0,25,118,251,249,264,141,55,1285.0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,59,135,132,0,0,475600.0
49,14000US36005007700,1904,1904,13,519,9,0,1363,602,223,602,63,88,94,37,47,43,5,21,43,44,30,41,5,16,25,0,26011.0,636,636,602,34,602,147,455,34,34,0,0,0,0,0,0,455,455,0,0,0,13,20,0,0,0,12,0,0,8,0,15,0,34,12,177,61,77,26,0,1160.0,147,0,10,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,26,14,36,44,7,0,0,337500.0
50,14000US36005007800,6868,6868,332,1312,0,648,4363,2004,666,2004,373,127,158,134,107,124,20,113,101,233,115,200,106,46,33,14,34095.0,2227,2227,2004,223,2004,297,1707,223,75,59,26,0,0,0,63,1707,1572,0,0,0,53,12,0,0,79,28,23,0,16,34,16,46,18,80,411,248,374,134,135,1232.0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,133,67,0,0,438700.0
51,14000US36005007900,6099,6099,140,1341,0,0,4576,2282,983,2282,588,310,229,36,201,140,232,48,98,172,84,54,40,0,0,50,23472.0,2465,2465,2282,183,2282,72,2210,183,58,0,17,0,11,0,97,2210,2210,0,0,48,293,126,117,124,92,14,80,70,108,35,77,186,172,136,232,174,99,27,0,697.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,62,0,0,0,441900.0
52,14000US36005008300,5974,5974,30,1011,0,0,4893,2063,962,2063,584,242,240,55,103,145,105,119,114,96,171,8,48,11,7,15,19409.0,2172,2172,2063,109,2063,246,1817,109,60,0,0,0,0,0,49,1817,1743,0,11,0,108,110,46,88,50,67,46,85,30,72,57,121,112,174,192,150,173,51,74,792.0,246,0,0,0,0,13,8,0,0,7,0,0,0,0,0,0,0,0,11,95,41,71,0,0,0,294200.0
53,14000US36005008400,2447,2447,38,724,18,32,1521,704,83,704,52,10,40,23,24,64,44,12,41,74,73,62,70,47,48,20,52234.0,764,764,704,60,704,395,309,60,0,0,0,0,9,0,51,309,291,0,0,0,0,6,13,0,0,0,8,0,18,0,0,11,0,0,16,90,86,43,18,1454.0,395,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,5,5,148,130,80,0,15,421200.0
54,14000US36005008500,6324,6324,48,1159,0,65,5027,1727,653,1727,394,195,137,148,88,88,66,46,104,127,102,90,41,76,0,25,24583.0,1924,1924,1727,197,1727,151,1576,197,68,32,0,0,0,0,97,1576,1547,0,20,8,38,191,25,28,79,63,48,36,52,6,0,6,121,75,397,161,163,30,29,970.0,151,12,0,0,11,11,0,0,0,0,0,0,0,0,7,0,0,0,33,10,18,19,30,0,0,257500.0
55,14000US36005008600,3916,3916,14,1059,0,116,2705,1385,609,1385,300,226,114,137,104,91,66,64,28,46,87,56,19,32,15,0,21313.0,1482,1482,1385,97,1385,154,1231,97,23,0,0,0,0,0,74,1231,1231,15,0,7,202,165,74,96,95,37,34,37,61,11,0,92,71,81,93,41,19,0,0,430.0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,54,69,4,0,0,392600.0
56,14000US36005008700,6406,6406,175,1253,0,0,4970,1845,648,1845,312,238,158,134,130,137,97,94,35,77,221,38,62,79,33,0,28875.0,1939,1939,1845,94,1845,67,1778,94,78,0,0,0,0,0,16,1778,1753,0,9,62,30,79,37,48,69,10,64,106,62,0,60,23,118,148,429,152,230,17,25,967.0,67,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,0,0,28,9,0,0,0,0,256300.0
57,14000US36005008900,3540,3540,45,436,18,12,2848,1189,599,1189,353,127,136,88,82,65,28,50,30,137,40,22,31,0,0,0,19210.0,1246,1246,1189,57,1189,52,1137,57,16,0,0,0,0,0,41,1137,1073,0,12,18,89,49,26,43,42,43,72,10,50,39,34,35,40,114,204,73,56,24,64,764.0,52,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,20,19,0,0,0,365000.0
58,14000US36005009000,3824,3824,138,1010,0,152,2493,1162,466,1162,291,102,92,17,130,92,5,46,35,27,70,55,52,56,74,18,27802.0,1225,1225,1162,63,1162,302,860,63,20,0,0,0,0,0,43,860,860,12,8,45,118,55,22,66,73,51,27,25,21,33,64,79,32,59,59,0,11,0,0,480.0,302,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,123,67,65,0,12,394300.0
59,14000US36005009200,5397,5397,162,698,0,806,3430,1728,448,1728,278,117,99,141,45,110,62,67,50,158,177,221,46,83,33,41,42708.0,1898,1898,1728,170,1728,427,1301,170,14,0,0,0,22,0,134,1301,1280,0,0,0,6,0,14,15,9,0,0,9,0,0,16,8,88,96,359,377,255,28,21,1263.0,427,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,19,72,214,79,0,0,437200.0
60,14000US36005009300,6265,6265,99,1641,7,0,4488,1627,582,1627,245,225,103,87,134,147,126,112,48,93,164,63,72,0,8,0,30483.0,1941,1941,1627,314,1627,142,1485,314,35,19,87,0,63,0,110,1485,1389,0,0,0,0,25,17,43,22,27,54,13,37,23,26,39,149,145,312,235,200,22,96,1060.0,142,0,0,0,0,0,0,0,11,0,8,0,9,0,0,11,8,0,4,13,9,16,53,0,0,377800.0
61,14000US36005009600,2557,2557,145,445,0,451,1496,727,148,727,78,37,56,79,70,15,10,60,49,88,52,46,32,23,27,5,41156.0,831,831,727,104,727,258,469,104,22,0,0,0,11,0,71,469,469,0,0,30,6,5,0,0,0,3,19,0,0,0,31,0,0,6,55,100,205,9,0,1449.0,258,6,0,0,0,0,0,0,0,0,0,11,0,0,11,0,6,0,0,5,87,70,57,0,5,404300.0
