,GEOID,year,m_income,m_inc_group,med3_over_total,m_rent,m_rent_group,med3_rent,m_own,m_own_group,med3_own,perc_white,perc_poverty,perc_o25_ed,owner_occ,rent_occ,rent_vac,temp_vac,other_vac
38,14000US36005006500,2014,21959.0,3,0.28136482939632546,962.0,16,0.3848181338956247,,30,0.0,0.04344108089618608,0.4089238845144357,0.29776826658514216,0.004004004004004004,0.9494494494494494,0.046546546546546545,0.0,0.0
39,14000US36005006700,2014,21443.0,3,0.24732563115104836,712.0,13,0.109255079006772,350700.0,19,0.7950819672131147,0.019789257260344386,0.47539580658964486,0.1689756983874631,0.05030927835051546,0.9134020618556701,0.03628865979381443,0.0,0.0
40,14000US36005006800,2014,31607.0,5,0.19441460794844254,1163.0,17,0.4623493975903614,406900.0,20,0.8384615384615385,0.043010752688172046,0.24060150375939848,0.43466666666666665,0.24299065420560748,0.6271028037383177,0.013084112149532711,0.02149532710280374,0.09532710280373832
41,14000US36005006900,2014,19824.0,2,0.32523148148148145,712.0,13,0.05269658295594895,195800.0,16,0.2392638036809816,0.010940919037199124,0.45949074074074076,0.4209406759631293,0.059272727272727276,0.8832727272727273,0.020363636363636365,0.0,0.03709090909090909
42,14000US36005007000,2014,33712.0,5,0.21121351766513058,1351.0,18,0.5934959349593496,420700.0,20,0.8311688311688312,0.018510546706844596,0.271889400921659,0.3142857142857143,0.21659634317862167,0.69901547116737,0.011954992967651195,0.0,0.07243319268635724
43,14000US36005007100,2014,39792.0,6,0.18951612903225806,993.0,16,0.42081447963800905,226600.0,17,0.4245614035087719,0.01102629346904156,0.25,0.43342981186685964,0.33767772511848343,0.5438388625592417,0.08886255924170616,0.0,0.02962085308056872
44,14000US36005007200,2014,44844.0,7,0.1633835457705678,1170.0,17,0.6035598705501618,397900.0,19,0.5767543859649122,0.042133422504597895,0.2566628041714948,0.4045226130653266,0.24877250409165302,0.6928532460447354,0.011456628477905073,0.0,0.046917621385706494
45,14000US36005007300,2014,20678.0,3,0.22972972972972974,892.0,15,0.1387373343725643,538800.0,21,0.5918367346938775,0.006693440428380187,0.43843843843843844,0.29247408742676884,0.034702549575070823,0.9086402266288952,0.056657223796033995,0.0,0.0
46,14000US36005007400,2014,44836.0,7,0.20462762111352134,1156.0,17,0.620253164556962,415300.0,20,0.7188118811881188,0.015306122448979591,0.17208966015907448,0.4706596519627681,0.3536414565826331,0.6148459383753502,0.031512605042016806,0.0,0.0
47,14000US36005007500,2014,22055.0,3,0.2549651100375738,697.0,12,0.14533762057877814,302200.0,19,0.7118055555555556,0.0186536901865369,0.3553408480944713,0.36502849002849,0.145748987854251,0.7970647773279352,0.030870445344129555,0.0,0.02631578947368421
48,14000US36005007600,2014,41983.0,7,0.1022167487684729,1285.0,18,0.6166263115415658,475600.0,20,0.9878787878787879,0.03331624807790876,0.31527093596059114,0.34817382031458277,0.18333333333333332,0.7188888888888889,0.02,0.01,0.06777777777777778
49,14000US36005007700,2014,26011.0,4,0.21096345514950166,1160.0,17,0.5494505494505495,337500.0,19,0.6394557823129252,0.006827731092436975,0.3704318936877076,0.4198331788693234,0.23113207547169812,0.7154088050314465,0.05345911949685535,0.0,0.0
50,14000US36005007800,2014,34095.0,5,0.125249500998004,1232.0,17,0.47010178117048346,438700.0,20,1.0,0.048340128130460104,0.3323353293413174,0.3448360857776682,0.13336326897171083,0.7665020206555905,0.060170633138751685,0.0,0.039964077233947015
51,14000US36005007900,2014,23472.0,3,0.2042068361086766,697.0,12,0.09954751131221719,441900.0,20,0.8611111111111112,0.022954582718478438,0.43076248904469766,0.24610502019619157,0.02920892494929006,0.896551724137931,0.023529411764705882,0.004462474645030426,0.046247464503042596
52,14000US36005008300,2014,19409.0,2,0.26030053320407176,792.0,14,0.1663798049340218,294200.0,18,0.5975609756097561,0.0050217609641781055,0.4663111972855065,0.2939773404889684,0.1132596685082873,0.8365561694290976,0.027624309392265192,0.0,0.02255985267034991
53,14000US36005008400,2014,52234.0,9,0.26704545454545453,1454.0,18,0.6597938144329897,421200.0,20,0.9063291139240506,0.015529219452390683,0.11789772727272728,0.5023255813953489,0.5170157068062827,0.40445026178010474,0.0,0.011780104712041885,0.06675392670157068
54,14000US36005008500,2014,24583.0,3,0.21598147075854082,970.0,16,0.38332255979314805,257500.0,18,0.40397350993377484,0.007590132827324478,0.37811233352634627,0.34374186833203224,0.07848232848232849,0.8191268191268192,0.05197505197505198,0.0,0.05041580041580042
55,14000US36005008600,2014,21313.0,3,0.2563176895306859,430.0,7,0.1852152721364744,392600.0,19,0.935064935064935,0.003575076608784474,0.43971119133574005,0.29918032786885246,0.1039136302294197,0.8306342780026991,0.0155195681511471,0.0,0.04993252361673414
56,14000US36005008700,2014,28875.0,4,0.21734417344173443,967.0,16,0.3964632059326868,256300.0,18,0.5522388059701493,0.02731813924445832,0.35121951219512193,0.3248652809853734,0.03455389375966993,0.9169675090252708,0.040226921093347086,0.0,0.008251676121712223
57,14000US36005008900,2014,19210.0,2,0.29520605550883094,764.0,14,0.1015843429636533,365000.0,19,0.75,0.012711864406779662,0.503784693019344,0.20041753653444677,0.04173354735152488,0.9125200642054575,0.012841091492776886,0.0,0.03290529695024077
58,14000US36005009000,2014,27802.0,4,0.20567986230636834,480.0,8,0.1755813953488372,394300.0,19,0.6854304635761589,0.03608786610878661,0.4010327022375215,0.43541944074567246,0.24653061224489795,0.7020408163265306,0.0163265306122449,0.0,0.03510204081632653
59,14000US36005009200,2014,42708.0,7,0.10358796296296297,1263.0,18,0.77421875,437200.0,20,0.8548009367681498,0.03001667593107282,0.25925925925925924,0.43798681845416415,0.2249736564805058,0.6854583772391991,0.007376185458377239,0.011591148577449948,0.07060063224446786
60,14000US36005009300,2014,30483.0,5,0.2501536570374923,1060.0,17,0.49820014398848095,377800.0,19,0.2676056338028169,0.015802075019952115,0.35771358328211433,0.35485537190082644,0.07315816589386914,0.7650695517774343,0.027820710973724884,0.03245749613601236,0.1014940752189593
61,14000US36005009600,2014,41156.0,7,0.16368638239339753,1449.0,18,0.767590618336887,404300.0,20,0.8294573643410853,0.05670707860774345,0.20357634112792297,0.474802671523983,0.3104693140794224,0.5643802647412756,0.026474127557160047,0.013237063778580024,0.08543922984356198
62,14000US36005009800,2014,54974.0,9,0.29114676173499704,1363.0,18,0.7626582278481012,398000.0,19,0.7461430575035063,0.037383177570093455,0.20558526440879382,0.46913193356314636,0.37665081880612783,0.5124141574220814,0.02641310089804543,0.0,0.08452192287374538
63,14000US36005011000,2014,46573.0,8,0.43661971830985913,1051.0,17,0.8450704225352113,,30,0.0,0.0,0.22535211267605634,0.562962962962963,0.0,0.8765432098765432,0.12345679012345678,0.0,0.0
64,14000US36005011502,2014,21311.0,3,0.22568940493468795,896.0,15,0.2973621103117506,364500.0,19,1.0,0.0051731893837157,0.4753265602322206,0.35628369970966406,0.04536741214057508,0.8351437699680511,0.02428115015974441,0.016613418530351438,0.07859424920127796
65,14000US36005011700,2014,24861.0,3,0.21612349914236706,986.0,16,0.5761821366024519,,30,0.0,0.02447089947089947,0.37221269296740994,0.4087912087912088,0.019261637239165328,0.9165329052969502,0.038523274478330656,0.0,0.025682182985553772
66,14000US36005011800,2014,77212.0,11,0.3941513032422123,1308.0,18,0.6997792494481236,393400.0,19,0.6694599627560521,0.7749624624624625,0.11125238397965671,0.5384872824631861,0.6310223266745005,0.29318448883666276,0.0,0.022326674500587545,0.05346650998824912
67,14000US36005011900,2014,23926.0,3,0.2734415924567837,958.0,16,0.4010840108401084,143400.0,14,0.8301886792452831,0.0008976660682226212,0.3892090099528549,0.29508196721311475,0.026185770750988144,0.9169960474308301,0.010375494071146246,0.010375494071146246,0.03606719367588933
68,14000US36005012101,2014,31058.0,5,0.18979833926453143,1006.0,17,0.5362731152204836,450000.0,20,0.8,0.011944260119442602,0.3416370106761566,0.3106200122774708,0.1402805611222445,0.7044088176352705,0.031062124248496994,0.021042084168336674,0.10320641282565131
69,14000US36005012102,2014,17800.0,2,0.5354330708661418,572.0,10,0.1806981519507187,,30,0.0,0.006734006734006734,0.484251968503937,0.31058495821727017,0.0166358595194085,0.922365988909427,0.04066543438077634,0.0,0.02033271719038817
70,14000US36005012300,2014,20671.0,3,0.240981240981241,631.0,11,0.097581317764804,456100.0,20,1.0,0.005791505791505791,0.5,0.3540587219343696,0.08730650154798762,0.7708978328173375,0.08730650154798762,0.021052631578947368,0.03343653250773994
71,14000US36005012500,2014,25317.0,4,0.26783004552352047,1140.0,17,0.5424044734389561,405000.0,20,0.8148148148148148,0.01425465088185552,0.38694992412746587,0.35373203523412144,0.1319832402234637,0.7884078212290503,0.04818435754189944,0.0,0.031424581005586594
72,14000US36005012701,2014,19922.0,2,0.3238341968911917,625.0,11,0.10434782608695652,354200.0,19,0.7926829268292683,0.025980160604629193,0.47150259067357514,0.35111751982696465,0.0993939393939394,0.8363636363636363,0.0,0.013333333333333334,0.05090909090909091
73,14000US36005012901,2014,17500.0,2,0.3091317365269461,938.0,16,0.3452950558213716,261100.0,18,0.3409090909090909,0.01123301985370951,0.48952095808383234,0.31852221667498753,0.030303030303030304,0.8898071625344353,0.06611570247933884,0.0,0.013774104683195593
74,14000US36005013000,2014,78102.0,11,0.42526315789473684,1327.0,18,0.7867298578199052,467200.0,20,0.8705882352941177,0.5997001499250375,0.05263157894736842,0.35240040858018384,0.5368421052631579,0.4631578947368421,0.0,0.0,0.0
75,14000US36005013100,2014,29254.0,4,0.1460880195599022,899.0,15,0.25183553597650515,345600.0,19,0.5898617511520737,0.01222992254382389,0.35207823960880197,0.33321823204419887,0.11955922865013774,0.7818181818181819,0.008264462809917356,0.011570247933884297,0.07878787878787878
76,14000US36005013200,2014,92855.0,11,0.4698173153296267,1373.0,18,0.7963944856839873,428500.0,20,0.884393063583815,0.30153846153846153,0.06791104050833995,0.5211349160393747,0.6013904982618772,0.37118578601776747,0.0,0.01313248358439552,0.01429123213595983
77,14000US36005013300,2014,27742.0,4,0.12769784172661872,617.0,11,0.10393541876892028,237800.0,17,0.32038834951456313,0.012593745578038771,0.322841726618705,0.24825824431026475,0.08725116476069462,0.8547225751800085,0.02244811520542143,0.0,0.035578144853875476
78,14000US36005013500,2014,22839.0,3,0.22815533980582525,545.0,9,0.11668273866923819,233700.0,17,0.5121951219512195,0.008339651250947688,0.45307443365695793,0.3848458904109589,0.11790079079798706,0.7706685837526959,0.05895039539899353,0.0,0.052480230050323505
79,14000US36005013800,2014,82941.0,11,0.4296,1370.0,18,0.6848137535816619,281400.0,18,0.5103211009174312,0.6482883974553165,0.076,0.44557522123893806,0.630057803468208,0.273121387283237,0.006502890173410405,0.012283236994219654,0.07803468208092486
80,14000US36005014100,2014,31424.0,5,0.18912666281087334,1025.0,17,0.49309045226130654,480000.0,20,0.6885245901639344,0.009523809523809525,0.2556390977443609,0.39198218262806234,0.06314699792960662,0.8317805383022774,0.03364389233954451,0.0,0.07142857142857142
81,14000US36005014300,2014,12083.0,1,0.6915422885572139,423.0,7,0.12144702842377261,,30,0.0,0.06263269639065817,0.6840796019900498,0.3146964856230032,0.024390243902439025,0.9560975609756097,0.01951219512195122,0.0,0.0
82,14000US36005014400,2014,19994.0,2,0.36238749407863574,537.0,9,0.15253360910031025,519000.0,21,0.8352941176470589,0.027548663807324316,0.4144954997631454,0.37665269267978074,0.07525453740593183,0.8592297476759628,0.021691013722886232,0.0,0.043824701195219126
83,14000US36005014500,2014,21545.0,3,0.16492890995260664,793.0,14,0.10780487804878049,284400.0,18,0.55,0.0136155098416457,0.4838862559241706,0.2982509047044632,0.02696629213483146,0.9213483146067416,0.0301123595505618,0.0,0.021573033707865168
84,14000US36005014701,2014,17300.0,2,0.4089566929133858,397.0,6,0.21685559388861508,,30,0.0,0.0056873352753502564,0.5723425196850394,0.3096394783942726,0.0014612761811982464,0.988309790550414,0.010228933268387726,0.0,0.0
85,14000US36005014702,2014,17509.0,2,0.487459807073955,433.0,7,0.15009746588693956,,30,0.0,0.004716054234623698,0.5337620578778135,0.20930232558139536,0.0,0.9749216300940439,0.0,0.0,0.025078369905956112
86,14000US36005014900,2014,23674.0,3,0.18354430379746836,916.0,16,0.32265446224256294,415400.0,20,0.5909090909090909,0.022511586846170824,0.45639943741209565,0.3298854820834873,0.04122423485321674,0.8469706433479075,0.055590256089943786,0.0,0.056214865708931916
87,14000US36005015100,2014,29699.0,4,0.18359375,1046.0,17,0.44152431011826543,377200.0,19,0.7713004484304933,0.013599434828682444,0.3443080357142857,0.3950762016412661,0.1131979695431472,0.7964467005076142,0.03857868020304569,0.0,0.05177664974619289
88,14000US36005015200,2014,58929.0,9,0.3295964125560538,1331.0,18,0.8520408163265306,422900.0,20,0.9191919191919192,0.2652027027027027,0.20291479820627803,0.5348258706467661,0.4900990099009901,0.3930693069306931,0.005940594059405941,0.01485148514851485,0.09603960396039604
89,14000US36005015300,2014,19803.0,2,0.38798586572438165,1041.0,17,0.5100548446069469,349400.0,19,0.7178423236514523,0.011183180496533215,0.4826855123674912,0.40639082343301924,0.16196236559139784,0.7889784946236559,0.028225806451612902,0.0,0.020833333333333332
90,14000US36005015500,2014,23883.0,3,0.2688679245283019,861.0,15,0.21775025799793601,479400.0,20,0.7647058823529411,0.005232177894048398,0.4169811320754717,0.2952227589908749,0.04757462686567164,0.941231343283582,0.011194029850746268,0.0,0.0
91,14000US36005015700,2014,31648.0,5,0.21264367816091953,958.0,16,0.4603330068560235,371200.0,19,0.6598984771573604,0.007976601967561819,0.34564860426929395,0.28460484239378714,0.15165511932255582,0.7859892224788299,0.033102386451116246,0.0,0.029253271747498075
92,14000US36005015800,2014,55833.0,9,0.2635135135135135,1414.0,18,0.8827160493827161,442700.0,20,0.8345588235294118,0.4257907542579075,0.1463963963963964,0.43115124153498874,0.5333333333333333,0.33725490196078434,0.023529411764705882,0.023529411764705882,0.08235294117647059
93,14000US36005015900,2014,16371.0,2,0.3100303951367781,441.0,7,0.19689922480620156,81300.0,11,0.3076923076923077,0.0027100271002710027,0.5121580547112462,0.24352331606217617,0.018335684062059238,0.9097320169252469,0.0465444287729196,0.0,0.02538787023977433
94,14000US36005016000,2014,88438.0,11,0.3038534428300695,1589.0,19,0.7378917378917379,396700.0,19,0.5511432009626955,0.7297358320162565,0.07770056854074542,0.5842660697153822,0.49464285714285716,0.44761904761904764,0.022023809523809525,0.019642857142857142,0.01607142857142857
95,14000US36005016100,2014,15064.0,2,0.18293395675043833,528.0,9,0.14166168559474,,30,0.0,0.006295399515738499,0.532437171244886,0.2803312629399586,0.02133632790567097,0.9393599101628298,0.012352610892756879,0.0,0.02695115103874228
96,14000US36005016200,2014,67813.0,10,0.1048951048951049,1167.0,17,0.3442622950819672,420800.0,20,0.87248322147651,0.4891905480140774,0.1660839160839161,0.42402826855123676,0.4570552147239264,0.42024539877300615,0.0,0.03067484662576687,0.09202453987730061
98,14000US36005016400,2014,67222.0,10,0.24473684210526317,1379.0,18,1.0,455400.0,20,0.7442922374429224,0.5711135611907387,0.05263157894736842,0.4357459379615953,0.4899328859060403,0.36017897091722595,0.07158836689038031,0.05592841163310962,0.02237136465324385
99,14000US36005016500,2014,27625.0,4,0.2047872340425532,1087.0,17,0.5191256830601093,,30,0.0,0.0030864197530864196,0.38563829787234044,0.43271767810026385,0.025,0.915,0.0,0.0,0.06
100,14000US36005016600,2014,63456.0,10,0.19146183699870634,1372.0,18,0.9032258064516129,421300.0,20,0.8890977443609023,0.36387434554973824,0.1034928848641656,0.45269461077844314,0.6073059360730594,0.2751141552511416,0.02054794520547945,0.017123287671232876,0.07990867579908675
101,14000US36005016700,2014,30330.0,5,0.1976127320954907,997.0,16,0.5102639296187683,415600.0,20,0.9074074074074074,0.014385532264693794,0.3395225464190981,0.42718446601941745,0.0630841121495327,0.8177570093457944,0.053738317757009345,0.0,0.06542056074766354
102,14000US36005016900,2014,31029.0,5,0.17735042735042736,903.0,16,0.41530054644808745,456700.0,20,1.0,0.029372496662216287,0.41239316239316237,0.43496357960457854,0.1405940594059406,0.7861386138613862,0.031683168316831684,0.0,0.041584158415841586
104,14000US36005017300,2014,20952.0,3,0.18673110720562391,713.0,13,0.04645814167433303,370000.0,19,0.9285714285714286,0.0053755412871434975,0.4007029876977153,0.2963153826333419,0.03527929441411172,0.9206215875682486,0.044099118017639646,0.0,0.0
105,14000US36005017500,2014,18544.0,2,0.29392580513656746,727.0,13,0.17489539748953975,,30,0.0,0.010112519584104829,0.48185894822666125,0.2688116242864556,0.02446601941747573,0.9281553398058252,0.023689320388349516,0.0,0.023689320388349516
106,14000US36005017701,2014,21295.0,3,0.3401574803149606,1132.0,17,0.5406113537117904,,30,0.0,0.021753756447634,0.4566929133858268,0.25431530494821636,0.013986013986013986,0.8741258741258742,0.044055944055944055,0.0,0.06783216783216783
107,14000US36005017702,2014,21782.0,3,0.29663056558363415,1107.0,17,0.5753521126760563,446800.0,20,0.8775510204081632,0.0034824046920821114,0.44223826714801445,0.33047493403693934,0.07856761090326028,0.8097274184927846,0.04115446285408872,0.0,0.07055050774986638
108,14000US36005017901,2014,22233.0,3,0.35048426150121065,1114.0,17,0.6419505678022712,370000.0,19,0.5032258064516129,0.006155805561451921,0.4043583535108959,0.36070079010649264,0.09275882704967085,0.895870736086176,0.011370436864153202,0.0,0.0
109,14000US36005017902,2014,18662.0,2,0.30881017257039056,1146.0,17,0.6693914623069936,,30,0.0,0.000552791597567717,0.47048138056312444,0.25585023400936036,0.0,0.963254593175853,0.0,0.0,0.03674540682414698
110,14000US36005018101,2014,26713.0,4,0.21508664627930682,1113.0,17,0.5700934579439252,520200.0,21,0.968,0.0006788866259334691,0.3781855249745158,0.365174672489083,0.11638733705772812,0.7970204841713222,0.0521415270018622,0.0,0.03445065176908752
111,14000US36005018102,2014,38440.0,6,0.23445273631840796,1048.0,17,0.6588541666666666,212500.0,17,0.5,0.03770044353462982,0.26181592039800994,0.3689608636977058,0.04247787610619469,0.9061946902654867,0.01592920353982301,0.014749262536873156,0.02064896755162242
112,14000US36005018301,2014,30782.0,5,0.17912029676735558,1115.0,17,0.5714285714285714,226700.0,17,0.4327731092436975,0.04055647253006366,0.30895601483836777,0.450374227139603,0.11817279046673287,0.8187686196623635,0.036742800397219465,0.0,0.02631578947368421
113,14000US36005018302,2014,36181.0,6,0.1594896331738437,1084.0,17,0.6101843722563652,,30,0.0,0.014997458057956279,0.2743221690590112,0.4273399014778325,0.029953917050691243,0.9331797235023042,0.02534562211981567,0.0,0.01152073732718894
114,14000US36005018400,2014,71897.0,10,0.3335635359116022,1392.0,18,0.8131720430107527,433100.0,20,0.8650568181818182,0.5376782077393075,0.11740331491712708,0.5245730219588707,0.43084455324357407,0.45532435740514077,0.05813953488372093,0.0,0.05569155446756426
