,GEOID,year,m_income,m_inc_group,med3_over_total,m_rent,m_rent_group,med3_rent,m_own,m_own_group,med3_own,perc_white,perc_poverty,perc_o25_ed,owner_occ,rent_occ,rent_vac,temp_vac,other_vac
202,14000US36005027700,2012,28198.0,4,0.2361349342481418,928.0,16,0.399729912221472,409600.0,20,0.735,0.1101064898533253,0.41680960548885077,0.31750553972776197,0.10952902519167579,0.848302300109529,0.014238773274917854,0.0,0.02792990142387733
203,14000US36005027900,2012,45585.0,8,0.19400222139948167,1159.0,17,0.6627471940138963,149900.0,14,0.215007215007215,0.19155134741442098,0.10847834135505369,0.5184256222265098,0.2391304347826087,0.6928916494133885,0.028640441683919944,0.0,0.039337474120082816
204,14000US36005028100,2012,56789.0,9,0.29485002829654783,1000.0,17,0.5133565621370499,30200.0,5,0.1399548532731377,0.4674191893278604,0.0899830220713073,0.6476190476190476,0.4727854855923159,0.47011739594450375,0.03468516542155817,0.0048025613660619,0.017609391675560297
205,14000US36005028300,2012,42353.0,7,0.17958860759493672,806.0,15,0.13010204081632654,158200.0,15,0.6818181818181818,0.03367875647668394,0.17721518987341772,0.5116279069767442,0.06853582554517133,0.9158878504672897,0.01557632398753894,0.0,0.0
206,14000US36005028400,2012,49861.0,8,0.5205479452054794,1824.0,19,1.0,450000.0,20,0.8125,0.16994106090373282,0.0,0.2358974358974359,0.2191780821917808,0.7808219178082192,0.0,0.0,0.0
207,14000US36005028500,2012,46080.0,8,0.2625429553264605,1163.0,17,0.6169491525423729,307100.0,19,0.37339055793991416,0.5474802879670895,0.2261168384879725,0.6119333950046254,0.14756174794173527,0.7739075364154528,0.056998100063331225,0.0,0.021532615579480684
208,14000US36005028600,2012,36532.0,6,0.234192037470726,1283.0,18,0.7696335078534031,496700.0,20,0.8177570093457944,0.6530612244897959,0.18266978922716628,0.3743016759776536,0.42292490118577075,0.4209486166007905,0.09683794466403162,0.0,0.05928853754940711
209,14000US36005028700,2012,48375.0,8,0.13349917081260365,1312.0,18,0.7429245283018868,450700.0,20,0.7849162011173184,0.20317002881844382,0.15422885572139303,0.6936605316973415,0.2724505327245053,0.6453576864535768,0.0502283105022831,0.0,0.0319634703196347
210,14000US36005028800,2012,55667.0,9,0.2376068376068376,1161.0,17,0.5307262569832403,522000.0,21,0.7971938775510204,0.7287496373658253,0.04358974358974359,0.5434869739478958,0.6237072394590294,0.30708035003977724,0.024661893396976928,0.007955449482895784,0.03659506762132061
211,14000US36005028900,2012,53327.0,9,0.2825166364186328,1173.0,17,0.5667337357478203,16100.0,2,0.4098360655737705,0.26175137198759246,0.12522686025408347,0.5116355293346444,0.0664850136239782,0.8343324250681199,0.06866485013623978,0.0,0.030517711171662125
212,14000US36005029301,2012,105682.0,12,0.33636363636363636,1087.0,17,0.6026785714285714,473300.0,20,0.5373831775700935,0.7613050944476245,0.10113636363636364,0.8575518969219756,0.6625386996904025,0.24561403508771928,0.007223942208462332,0.0,0.0846233230134159
213,14000US36005029302,2012,92479.0,11,0.3742012779552716,1862.0,19,0.8542199488491049,257300.0,18,0.34174311926605505,0.6962100276352151,0.01437699680511182,0.8196962273395394,0.47356987690079655,0.4330195510499638,0.015568428674873281,0.027516292541636494,0.050325850832729904
214,14000US36005029500,2012,82177.0,11,0.3651334469051675,1662.0,19,0.7613089509143407,316400.0,19,0.3676680972818312,0.548680831193089,0.05224304372515616,0.8277994791666666,0.34416543574593794,0.5228951255539144,0.06154603643525357,0.0,0.07139340226489414
215,14000US36005029600,2012,39479.0,6,0.11534276387377584,1000.0,17,0.6292428198433421,430200.0,20,0.7559055118110236,0.2632062471290767,0.24918389553862894,0.6932192231731402,0.12776659959758552,0.7967806841046278,0.04124748490945674,0.0,0.03420523138832998
216,14000US36005029700,2012,90250.0,11,0.4231041814316088,1246.0,17,0.4969818913480885,337800.0,19,0.4190371991247265,0.768075639599555,0.0368532955350815,0.8043394033320418,0.5108999441028508,0.27780883174958076,0.14533258803801005,0.013974287311347122,0.05198434879821129
217,14000US36005030000,2012,50543.0,9,0.21027667984189724,1145.0,17,0.5421611492816989,474200.0,20,0.7974971558589306,0.43412073490813646,0.14031620553359683,0.5771812080536913,0.3315729913240287,0.6227838551490004,0.013202565069784986,0.015088645794039984,0.01735194266314598
218,14000US36005030100,2012,78036.0,11,0.2471169686985173,909.0,16,0.21037463976945245,395700.0,19,0.2631578947368421,0.7026845637583893,0.2372322899505766,0.6253894080996885,0.3977455716586151,0.5797101449275363,0.0,0.004830917874396135,0.017713365539452495
219,14000US36005030200,2012,47276.0,8,0.1896551724137931,892.0,15,0.4345969033635878,89300.0,11,0.13744930148715637,0.07834347315615327,0.10781932977173385,0.6088222448682487,0.5082455336692625,0.434951901053596,0.009848831882730188,0.0,0.04695373339441136
220,14000US36005030701,2012,89485.0,11,0.27693504472967717,1582.0,19,0.7378917378917379,426300.0,20,0.6001796945193172,0.7942781855825334,0.054064566316608324,0.8804123711340206,0.385121107266436,0.5044982698961937,0.015570934256055362,0.009342560553633217,0.08546712802768167
221,14000US36005030900,2012,79426.0,11,0.30959097320169254,1615.0,19,0.6145648312611013,500000.0,21,0.49292452830188677,0.7968978636230611,0.0613540197461213,0.7441520467836257,0.570275722932078,0.3833221250840619,0.0,0.010759919300605245,0.03564223268325487
222,14000US36005031000,2012,93250.0,11,0.3425774877650897,1415.0,18,0.8407643312101911,532800.0,21,0.7256637168141593,0.47024291497975707,0.03833605220228385,0.5098568728058331,0.7989002356637863,0.16417910447761194,0.0,0.0,0.036920659858601726
223,14000US36005031200,2012,66250.0,10,0.3261231281198003,1681.0,19,0.7049180327868853,465900.0,20,0.8811659192825112,0.44570252187339165,0.11148086522462562,0.5101156069364162,0.7275693311582382,0.2528548123980424,0.0,0.0,0.01957585644371941
224,14000US36005031400,2012,85301.0,11,0.41500765696784075,1177.0,17,0.6696428571428571,450600.0,20,0.8442776735459663,0.5555555555555556,0.042879019908116385,0.4616799509503372,0.7507042253521127,0.16901408450704225,0.016901408450704224,0.02676056338028169,0.036619718309859155
225,14000US36005031600,2012,73370.0,10,0.3318042813455658,1504.0,19,0.7377777777777778,495400.0,20,0.9548872180451128,0.3551532033426184,0.09480122324159021,0.5548037889039242,0.5627644569816643,0.35966149506346967,0.014104372355430184,0.014104372355430184,0.04936530324400564
226,14000US36005031800,2012,53125.0,9,0.3640552995391705,1872.0,19,0.909952606635071,480600.0,20,0.933649289099526,0.604602510460251,0.07834101382488479,0.4905430140329469,0.6345864661654136,0.3443609022556391,0.021052631578947368,0.0,0.0
227,14000US36005031900,2012,,15,0.0,,30,0.0,,30,0.0,0.7250712250712251,0.0,0.7717391304347826,0.0,1.0,0.0,0.0,0.0
228,14000US36005032300,2012,73885.0,10,0.35052012663952964,1167.0,17,0.5280748663101604,284800.0,18,0.4682203389830508,0.6315901360544217,0.055178652193577565,0.7110741049125728,0.5181119648737651,0.29088913282107576,0.07903402854006586,0.03768752286864252,0.07427735089645078
229,14000US36005032400,2012,30608.0,5,0.22100313479623823,581.0,10,0.19965576592082615,411700.0,20,0.9433962264150944,0.1246917928848186,0.20454545454545456,0.3634920634920635,0.08204334365325078,0.9055727554179567,0.01238390092879257,0.0,0.0
230,14000US36005032600,2012,73592.0,10,0.3336431226765799,1475.0,18,0.8194070080862533,459400.0,20,0.7942857142857143,0.4049475665501479,0.06691449814126393,0.5207392197125257,0.6003430531732419,0.32246998284734135,0.018867924528301886,0.008576329331046312,0.04974271012006861
231,14000US36005032800,2012,34702.0,5,0.15734989648033126,920.0,16,0.37293469708890636,485600.0,20,1.0,0.19335205992509363,0.29606625258799174,0.38401639344262295,0.09303882195448461,0.8768406961178046,0.030120481927710843,0.0,0.0
232,14000US36005033000,2012,44938.0,7,0.07731177362304194,1040.0,17,0.5926982316029663,442300.0,20,0.8488372093023255,0.33701854493580596,0.30672056594239516,0.4170201484623542,0.08217869087434305,0.8633540372670807,0.01433349259436216,0.0,0.04013377926421405
233,14000US36005033201,2012,37375.0,6,0.15766262403528114,1010.0,17,0.45098039215686275,166000.0,15,0.5289473684210526,0.17810650887573964,0.16703417861080486,0.5454545454545454,0.19527235354573483,0.736896197327852,0.03494347379239465,0.0,0.0328879753340185
234,14000US36005033202,2012,28684.0,4,0.185997171145686,1082.0,17,0.5894554883318929,197700.0,16,0.2636363636363636,0.1505922165820643,0.3012729844413013,0.4581261950286807,0.13505217925107427,0.7329650092081031,0.10006138735420503,0.0,0.03192142418661756
235,14000US36005033400,2012,44154.0,7,0.21603563474387527,1166.0,17,0.7477477477477478,191200.0,16,0.35344827586206895,0.0933589990375361,0.23162583518930957,0.48644986449864497,0.23340040241448692,0.670020120724346,0.028169014084507043,0.0,0.06841046277665996
236,14000US36005033500,2012,94500.0,11,0.31117021276595747,1150.0,17,0.5144694533762058,408300.0,20,0.14058956916099774,0.6752098983650022,0.11436170212765957,0.8204758471521268,0.5757180156657964,0.40600522193211486,0.0,0.018276762402088774,0.0
237,14000US36005033600,2012,27738.0,4,0.15732924021488873,863.0,15,0.2985781990521327,160200.0,15,0.28205128205128205,0.056554853346297194,0.35686876438986953,0.4046285018270402,0.07216876387860843,0.8923019985196151,0.0229459659511473,0.0,0.012583271650629163
238,14000US36005033700,2012,91063.0,11,0.2773722627737226,1721.0,19,0.8085642317380353,624500.0,21,0.7728155339805826,0.7702127659574468,0.011470281543274244,0.8123989218328841,0.480859010270775,0.41456582633053224,0.05415499533146592,0.015873015873015872,0.03454715219421102
239,14000US36005033800,2012,37921.0,6,0.19345238095238096,1187.0,17,0.6458511548331908,353500.0,19,0.6228571428571429,0.03125814014066163,0.24702380952380953,0.45585297642828604,0.12562814070351758,0.8391959798994975,0.035175879396984924,0.0,0.0
240,14000US36005034000,2012,40583.0,7,0.15216030056355667,1115.0,17,0.6509225092250922,447800.0,20,0.6570247933884298,0.085440707095507,0.22792736380713838,0.47288503253796094,0.13542249580302182,0.7582540570789031,0.05707890318970341,0.010632344711807499,0.03861219921656407
241,14000US36005034200,2012,48355.0,8,0.10634920634920635,1264.0,18,0.7664670658682635,430000.0,20,0.706081081081081,0.15239551478083588,0.24285714285714285,0.5326876513317191,0.45468509984639016,0.5130568356374808,0.01228878648233487,0.0,0.019969278033794162
242,14000US36005034300,2012,67953.0,10,0.41308089500860584,1140.0,17,0.6325878594249201,484400.0,20,0.6567164179104478,0.4593953764078245,0.12564543889845095,0.6844919786096256,0.4148606811145511,0.4845201238390093,0.058823529411764705,0.0,0.04179566563467492
243,14000US36005034400,2012,64625.0,10,0.21200750469043153,1159.0,17,0.43386243386243384,414600.0,20,0.796969696969697,0.05866376969038566,0.1350844277673546,0.5329489291598023,0.5631399317406144,0.3464163822525597,0.017064846416382253,0.0,0.07337883959044368
244,14000US36005034500,2012,68860.0,10,0.38503774879890185,1260.0,18,0.7584597432905484,409700.0,20,0.5936952714535902,0.46234893089556867,0.09196980096087852,0.6831850910631089,0.35709818636647905,0.5540963101938712,0.043151969981238276,0.0,0.045653533458411506
245,14000US36005034800,2012,43478.0,7,0.1254863813229572,603.0,11,0.14015748031496064,401300.0,20,0.8689567430025446,0.01543026706231454,0.2796692607003891,0.5411962527023781,0.3597254004576659,0.5812356979405034,0.04851258581235698,0.0,0.010526315789473684
246,14000US36005035000,2012,71436.0,10,0.4941860465116279,1302.0,18,0.8381877022653722,386700.0,19,0.7044854881266491,0.0446257197696737,0.17732558139534885,0.6054836252856055,0.5293296089385475,0.43156424581005587,0.03910614525139665,0.0,0.0
247,14000US36005035100,2012,66445.0,10,0.2797055730809674,1197.0,17,0.535472972972973,315300.0,19,0.45125348189415043,0.5970758245494729,0.15457413249211358,0.7315530569219958,0.30948275862068964,0.5103448275862069,0.03017241379310345,0.026724137931034484,0.12327586206896551
248,14000US36005035600,2012,57500.0,9,0.2057057057057057,1455.0,18,0.9069767441860465,440200.0,20,0.8785425101214575,0.06657608695652174,0.08708708708708708,0.5218878248974008,0.6957746478873239,0.24225352112676057,0.0,0.0,0.061971830985915494
249,14000US36005035800,2012,62991.0,10,0.42875104777870915,1246.0,17,0.3855302279484638,439700.0,20,0.8700072621641249,0.0063986478329107815,0.07963118189438391,0.5800160836349015,0.5666666666666667,0.4152263374485597,0.011111111111111112,0.0069958847736625515,0.0
250,14000US36005035900,2012,25979.0,4,0.22844175491679275,969.0,16,0.507223113964687,477800.0,20,1.0,0.019305019305019305,0.34795763993948564,0.39548577036310106,0.020172910662824207,0.9322766570605188,0.01585014409221902,0.0,0.03170028818443804
251,14000US36005036000,2012,67768.0,10,0.35250266240681577,1055.0,17,0.486784140969163,448300.0,20,0.9126819126819127,0.1447841726618705,0.17891373801916932,0.5667808219178082,0.47110675808031344,0.4485798237022527,0.031341821743388835,0.0,0.04897159647404505
252,14000US36005036100,2012,14133.0,1,0.6894865525672371,448.0,7,0.1497995991983968,,30,0.0,0.007635009310986964,0.5256723716381418,0.20552731893265566,0.0031847133757961785,0.9272065514103731,0.05232029117379436,0.0,0.017288444040036398
253,14000US36005036300,2012,20171.0,3,0.23768230193141507,946.0,16,0.22435078756917837,531700.0,21,0.5725190839694656,0.004870546013842604,0.4450137958218368,0.2797154658100046,0.04986676817662733,0.9158736200989722,0.03425961172440046,0.0,0.0
254,14000US36005036400,2012,45924.0,8,0.1217877094972067,1242.0,17,0.571150097465887,379500.0,19,0.7617801047120419,0.003397027600849257,0.18324022346368715,0.5246835443037975,0.40855614973262033,0.5486631016042781,0.020320855614973262,0.0,0.022459893048128343
255,14000US36005036501,2012,22344.0,3,0.16901408450704225,1019.0,17,0.46573080099091657,319400.0,19,0.5421686746987951,0.012201885745978924,0.42031134173461826,0.3596153846153846,0.05824561403508772,0.888421052631579,0.03929824561403509,0.0,0.014035087719298246
256,14000US36005036502,2012,20567.0,3,0.21428571428571427,893.0,15,0.36192109777015435,474300.0,20,0.7857142857142857,0.0,0.4471428571428571,0.2726537216828479,0.14195183776932827,0.7452471482889734,0.03929024081115336,0.0,0.07351077313054499
257,14000US36005036700,2012,17390.0,2,0.44607843137254904,946.0,16,0.41030534351145037,493100.0,20,1.0,0.012860310421286032,0.4722222222222222,0.25625625625625625,0.10393258426966293,0.7556179775280899,0.05056179775280899,0.0,0.0898876404494382
258,14000US36005036800,2012,60042.0,10,0.3923444976076555,1225.0,17,0.2563176895306859,351000.0,19,0.7745664739884393,0.009905894006934125,0.10685805422647528,0.5548672566371682,0.5234493192133132,0.42511346444780634,0.03328290468986384,0.0,0.018154311649016642
259,14000US36005036901,2012,13188.0,1,0.6215083798882681,1021.0,17,0.3715083798882682,,30,0.0,0.0035195776506819184,0.5726256983240223,0.36340425531914894,0.0,0.8796068796068796,0.08476658476658476,0.0,0.03562653562653563
260,14000US36005036902,2012,34726.0,5,0.1691275167785235,777.0,14,0.24233576642335766,385400.0,19,0.7317073170731707,0.0044444444444444444,0.38791946308724834,0.3619322278298486,0.05080545229244114,0.872366790582404,0.06567534076827757,0.0,0.011152416356877323
261,14000US36005037000,2012,63021.0,10,0.4551122194513716,1430.0,18,0.6025641025641025,419100.0,20,0.863265306122449,0.03841676367869616,0.09975062344139651,0.5180722891566265,0.5697674418604651,0.3627906976744186,0.020930232558139535,0.0,0.046511627906976744
262,14000US36005037100,2012,20462.0,3,0.23007789095266626,783.0,14,0.16075156576200417,311800.0,19,0.7747747747747747,0.010815307820299502,0.396644697423607,0.46833261525204656,0.12409167132476244,0.8088317495807714,0.03577417551704863,0.0,0.03130240357741755
263,14000US36005037200,2012,54330.0,9,0.2593068035943517,1162.0,17,0.553030303030303,351400.0,19,0.6613545816733067,0.011705685618729096,0.1681643132220796,0.6495037220843672,0.3013205282112845,0.6338535414165666,0.01680672268907563,0.0,0.04801920768307323
264,14000US36005037300,2012,29907.0,4,0.2553745928338762,1098.0,17,0.5262738853503185,332800.0,19,0.65,0.055381400208986416,0.3218241042345277,0.43347457627118646,0.14168937329700274,0.6948228882833788,0.08010899182561308,0.010354223433242507,0.07302452316076294
265,14000US36005037400,2012,20149.0,3,0.2844702467343977,695.0,12,0.19969159599074787,416700.0,20,1.0,0.00926517571884984,0.4005805515239477,0.40985442329227323,0.05578512396694215,0.8932506887052342,0.013774104683195593,0.0,0.0371900826446281
266,14000US36005037504,2012,15929.0,2,0.23231511254019294,790.0,14,0.20666097352690008,316700.0,19,0.1780821917808219,0.0871415770609319,0.5273311897106109,0.24844462878473664,0.055938697318007664,0.8973180076628352,0.022222222222222223,0.0,0.024521072796934867
267,14000US36005037600,2012,44384.0,7,0.2589928057553957,1128.0,17,0.4665071770334928,481600.0,20,0.849624060150376,0.04747774480712166,0.18129496402877698,0.5141277641277642,0.3316708229426434,0.5349127182044888,0.08478802992518704,0.0,0.048628428927680795
268,14000US36005037800,2012,39369.0,6,0.23921200750469043,1168.0,17,0.5368898978433598,415300.0,20,0.7891891891891892,0.03203732503888025,0.12195121951219512,0.45953436807095344,0.16833484986351227,0.8016378525932666,0.017288444040036398,0.0,0.012738853503184714
269,14000US36005037900,2012,23125.0,3,0.21136063408190225,1057.0,17,0.48851774530271397,318400.0,19,0.36363636363636365,0.0,0.4009247027741083,0.27093397745571657,0.04632972322503008,0.8646209386281588,0.02707581227436823,0.0,0.06197352587244284
270,14000US36005038000,2012,33207.0,5,0.2337063857801185,965.0,16,0.518942731277533,319800.0,19,0.24390243902439024,0.052169673330082884,0.22119815668202766,0.5677614194035485,0.20660694288913775,0.6438969764837627,0.059910414333706606,0.0,0.08958566629339305
271,14000US36005038100,2012,26930.0,4,0.19350282485875706,1005.0,17,0.5669172932330827,444800.0,20,1.0,0.010636501772750296,0.3964218455743879,0.3744038155802862,0.045112781954887216,0.8942945599292349,0.04820875718708536,0.0,0.01238390092879257
272,14000US36005038200,2012,41322.0,7,0.13350449293966624,1340.0,18,0.7264957264957265,431800.0,20,0.8567708333333334,0.011636927851047323,0.24261874197689345,0.5609756097560976,0.44036697247706424,0.45298165137614677,0.07224770642201835,0.0,0.034403669724770644
273,14000US36005038301,2012,25668.0,4,0.28203389830508474,1049.0,17,0.5925155925155925,514700.0,21,0.53125,0.016504443504020312,0.35322033898305083,0.35608933839022333,0.02026599113362888,0.9138695376820772,0.03673210892970234,0.0,0.029132362254591513
274,14000US36005038302,2012,16528.0,2,0.3257110987172337,927.0,16,0.3174238067855089,30800.0,5,0.6,0.0,0.5331846068042387,0.3488695652173913,0.013304949441192123,0.940926024481107,0.038850452368281004,0.0,0.006918573709419904
275,14000US36005038500,2012,19063.0,2,0.3687150837988827,1026.0,17,0.4206041828040279,539600.0,21,0.7524752475247525,0.0185226019845645,0.48044692737430167,0.3222604047346315,0.06066066066066066,0.7993993993993994,0.06426426426426426,0.0,0.07567567567567568
276,14000US36005038600,2012,43005.0,7,0.18935392117025598,1228.0,17,0.535132382892057,421100.0,20,0.891213389121339,0.024805383295949335,0.1958553433563592,0.569040382110291,0.17175709665828243,0.7125404240028747,0.09450233560905498,0.0,0.021200143729788
277,14000US36005038700,2012,24324.0,3,0.22365988909426987,1107.0,17,0.6217038539553753,356800.0,19,0.7764705882352941,0.1111111111111111,0.3844731977818854,0.39283429302623163,0.06651017214397496,0.7801251956181534,0.1267605633802817,0.0,0.026604068857589983
278,14000US36005038800,2012,45196.0,8,0.17541766109785203,1161.0,17,0.5560253699788583,386100.0,19,0.7859154929577464,0.0031013094417643005,0.19331742243436753,0.48544819557625146,0.4011299435028249,0.5457627118644067,0.010169491525423728,0.0,0.04293785310734463
279,14000US36005038900,2012,24649.0,3,0.20405576679340937,1111.0,17,0.5013513513513513,437500.0,20,0.8461538461538461,0.2058994760333786,0.4873257287705957,0.26783579115185335,0.03579295154185022,0.8331497797356828,0.09581497797356828,0.0,0.03524229074889868
280,14000US36005039000,2012,34750.0,5,0.2478813559322034,1240.0,17,0.3883357041251778,436000.0,20,0.7385892116182573,0.014715500327011119,0.2489406779661017,0.4589155953046395,0.22650375939849623,0.6607142857142857,0.0,0.06296992481203008,0.04981203007518797
281,14000US36005039100,2012,24010.0,3,0.2161654135338346,1047.0,17,0.5948186528497409,412000.0,20,0.8389261744966443,0.14751939118981414,0.4680451127819549,0.3607700892857143,0.0621610346266166,0.8256153525239883,0.06466416353775553,0.009595327492699207,0.03796412181894034
282,14000US36005039200,2012,31917.0,5,0.10256410256410256,1067.0,17,0.6932084309133489,433800.0,20,0.8082191780821918,0.013651877133105802,0.26495726495726496,0.5149444918872759,0.2358642972536349,0.7092084006462036,0.035541195476575124,0.0,0.01938610662358643
283,14000US36005039300,2012,15875.0,2,0.36031589338598224,855.0,15,0.19931271477663232,538500.0,21,0.3333333333333333,0.04995170415344281,0.5077328068443567,0.2931726907630522,0.023824068417837508,0.9043982895540623,0.022907758094074526,0.0,0.04886988393402566
284,14000US36005039400,2012,38365.0,6,0.21045751633986928,1045.0,17,0.7027450980392157,368700.0,19,0.5213675213675214,0.02598844957796535,0.24836601307189543,0.39872568745808185,0.14698492462311558,0.8140703517587939,0.015703517587939697,0.0,0.023241206030150754
285,14000US36005039500,2012,29800.0,4,0.1475037821482602,786.0,14,0.15453639082751744,364200.0,19,0.6099290780141844,0.00813692480359147,0.3411497730711044,0.3567389255419416,0.19381443298969073,0.7147766323024055,0.04192439862542955,0.0,0.049484536082474224
286,14000US36005039600,2012,34102.0,5,0.1528127623845508,1354.0,18,0.7038413878562577,369700.0,19,0.8244514106583072,0.002123705866737457,0.33921074727120065,0.41940018744142454,0.21495956873315364,0.5876010781671159,0.09097035040431267,0.0,0.10646900269541779
287,14000US36005039700,2012,18988.0,2,0.3333333333333333,826.0,15,0.19222462203023757,380000.0,19,0.625,0.566728575218891,0.41260162601626016,0.41595441595441596,0.014311270125223614,0.8658318425760286,0.017889087656529516,0.0,0.10196779964221825
288,14000US36005039800,2012,58224.0,9,0.28284854563691075,1160.0,17,0.5671641791044776,383800.0,19,0.757679180887372,0.0,0.06619859578736209,0.6128712871287129,0.5356489945155393,0.3756855575868373,0.033820840950639856,0.0,0.054844606946983544
289,14000US36005039901,2012,25330.0,4,0.24893746205221615,1058.0,17,0.5242902208201893,500000.0,21,0.9032258064516129,0.007442224833529181,0.3995142683667274,0.28767550702028083,0.03512747875354107,0.8980169971671388,0.03172804532577904,0.0,0.03512747875354107
290,14000US36005039902,2012,20924.0,3,0.229607250755287,1052.0,17,0.5859519408502772,,30,0.0,0.026631739794804626,0.47854984894259817,0.33544093178036605,0.010238907849829351,0.9311717861205916,0.05858930602957907,0.0,0.0
291,14000US36005040100,2012,36145.0,6,0.20881502890173412,1152.0,17,0.6230128690386071,375800.0,19,0.873015873015873,0.04710759374411155,0.2911849710982659,0.3936772046589018,0.04487179487179487,0.9408831908831908,0.0,0.0,0.014245014245014245
292,14000US36005040302,2012,20268.0,3,0.30631970260223046,998.0,16,0.5808997632202052,,30,0.0,0.020190689848569827,0.43271375464684014,0.2916270218839201,0.0,0.9340277777777778,0.06597222222222222,0.0,0.0
293,14000US36005040303,2012,30903.0,5,0.11977715877437325,1047.0,17,0.6077844311377245,383300.0,19,1.0,0.04740957966764418,0.34052924791086353,0.396455223880597,0.027950310559006212,0.8639751552795031,0.06086956521739131,0.0,0.04720496894409938
294,14000US36005040304,2012,47063.0,8,0.203330411919369,1154.0,17,0.702,321400.0,19,0.6363636363636364,0.058308308308308306,0.2042068361086766,0.4334485738980121,0.034161490683229816,0.8517080745341615,0.06599378881987578,0.0,0.04813664596273292
295,14000US36005040400,2012,40254.0,7,0.12278876170655567,1185.0,17,0.5678670360110804,437700.0,20,0.8806509945750453,0.02453351762266759,0.21644120707596254,0.47058823529411764,0.5256653992395437,0.38783269961977185,0.0,0.0,0.08650190114068441
296,14000US36005040501,2012,29621.0,4,0.22381756756756757,1118.0,17,0.6597633136094675,343200.0,19,0.4921875,0.0411522633744856,0.3716216216216216,0.23506151142355008,0.08737201365187713,0.7208191126279864,0.11399317406143344,0.0,0.07781569965870307
297,14000US36005040502,2012,19786.0,2,0.3923444976076555,1095.0,17,0.5326582278481012,357000.0,19,1.0,0.011549249298795578,0.44019138755980863,0.2437357630979499,0.030603448275862068,0.8702586206896552,0.07974137931034483,0.0,0.01939655172413793
298,14000US36005040600,2012,32038.0,5,0.2880583409298086,1143.0,17,0.6266318537859008,379200.0,19,0.5973154362416108,0.010935992280476037,0.2670920692798541,0.40325038090401216,0.2302936630602782,0.6174652241112828,0.08887171561051005,0.0,0.0633693972179289
299,14000US36005040701,2012,31136.0,5,0.10884353741496598,1174.0,17,0.7081881533101045,,30,0.0,0.04145077720207254,0.30612244897959184,0.4021526418786693,0.0,0.9400479616306955,0.051159072741806554,0.0,0.008792965627498001
300,14000US36005040702,2012,28731.0,4,0.19758232596915382,1007.0,17,0.5497523638000901,413500.0,20,0.8076923076923077,0.1434848484848485,0.1904960400166736,0.403841593549917,0.050387596899224806,0.8794573643410852,0.04263565891472868,0.0,0.02751937984496124
301,14000US36005040800,2012,35549.0,6,0.16971470373079736,1134.0,17,0.7277397260273972,460000.0,20,0.7802197802197802,0.011066635271956676,0.25676664228237017,0.47528830313014825,0.11965811965811966,0.7790927021696252,0.045364891518737675,0.0,0.055884286653517426
302,14000US36005040900,2012,57778.0,9,0.2916666666666667,964.0,16,0.689275893675527,129200.0,14,0.15286624203821655,0.12421875,0.05608974358974359,0.45492267069030556,0.11966463414634146,0.8315548780487805,0.041920731707317076,0.0,0.006859756097560976
303,14000US36005041100,2012,44569.0,7,0.11003521126760564,1195.0,17,0.6125933831376734,180900.0,16,0.5548387096774193,0.21785451873622336,0.2306338028169014,0.4180790960451977,0.13236549957301452,0.8377455166524338,0.008539709649871904,0.0,0.02134927412467976
304,14000US36005041300,2012,37064.0,6,0.14382402707275804,1111.0,17,0.5247524752475248,172500.0,15,0.5561224489795918,0.12264518643627387,0.2622673434856176,0.4618979882137777,0.06468646864686468,0.9105610561056106,0.017161716171617162,0.0,0.007590759075907591
305,14000US36005041400,2012,51223.0,9,0.2458133971291866,1126.0,17,0.5283648498331479,429400.0,20,0.9621318373071529,0.08703470598813164,0.11124401913875598,0.46486028789161726,0.38686923494302766,0.5203472599023331,0.05154639175257732,0.0,0.041237113402061855
306,14000US36005041500,2012,41402.0,7,0.11388235294117648,1129.0,17,0.6733870967741935,196400.0,16,0.24561403508771928,0.12375533428165007,0.2343529411764706,0.4866518353726363,0.04909560723514212,0.8660637381567614,0.04478897502153316,0.005598621877691645,0.034453057708871665
307,14000US36005041800,2012,42946.0,7,0.13306451612903225,1079.0,17,0.634575569358178,559300.0,21,0.6963562753036437,0.03708375378405651,0.24193548387096775,0.42789223454833597,0.19117647058823528,0.7685758513931888,0.01238390092879257,0.0,0.02786377708978328
308,14000US36005041900,2012,36538.0,6,0.15716612377850162,1086.0,17,0.6580944350758853,470000.0,20,0.6060606060606061,0.14607639443822917,0.25732899022801303,0.47629969418960244,0.025297048677654272,0.9160597930241472,0.04292832502874665,0.015714833269451896,0.0
309,14000US36005042000,2012,40462.0,7,0.14095536413469067,1114.0,17,0.6542222222222223,369700.0,19,0.2661290322580645,0.06511366825708673,0.29052466718872355,0.37158469945355194,0.08707865168539326,0.8096910112359551,0.06811797752808989,0.0,0.0351123595505618
310,14000US36005042100,2012,52475.0,9,0.323753929052537,1074.0,17,0.6268801552644347,202300.0,17,0.46153846153846156,0.18512923799932862,0.2487651549169286,0.4389322588768572,0.016029593094944512,0.8993012741471434,0.04603370324702014,0.012330456226880395,0.026304973284011508
311,14000US36005042200,2012,50994.0,9,0.24025385312783318,1162.0,17,0.49162011173184356,334200.0,19,0.6598130841121496,0.04101796407185629,0.1441523118766999,0.48671769473210263,0.4688869412795793,0.49780893952673094,0.033304119193689745,0.0,0.0
