,GEOID,B02001e1,B03002e1,B03002e3,B03002e4,B03002e5,B03002e6,B03002e12,B17017e1,B17017e2,B19001e1,B19001e2,B19001e3,B19001e4,B19001e5,B19001e6,B19001e7,B19001e8,B19001e9,B19001e10,B19001e11,B19001e12,B19001e13,B19001e14,B19001e15,B19001e16,B19001e17,B19013e1,B25001e1,B25002e1,B25002e2,B25002e3,B25003e1,B25003e2,B25003e3,B25004e1,B25004e2,B25004e3,B25004e4,B25004e5,B25004e6,B25004e7,B25004e8,B25063e1,B25063e2,B25063e3,B25063e4,B25063e5,B25063e6,B25063e7,B25063e8,B25063e9,B25063e10,B25063e11,B25063e12,B25063e13,B25063e14,B25063e15,B25063e16,B25063e17,B25063e18,B25063e19,B25063e20,B25063e21,B25063e22,B25063e23,B25063e24,B25064e1,B25075e1,B25075e2,B25075e3,B25075e4,B25075e5,B25075e6,B25075e7,B25075e8,B25075e9,B25075e10,B25075e11,B25075e12,B25075e13,B25075e14,B25075e15,B25075e16,B25075e17,B25075e18,B25075e19,B25075e20,B25075e21,B25075e22,B25075e23,B25075e24,B25075e25,B25077e1
440,14000US36047014000,1873,1873,1493,0,0,113,224,763,93,763,60,38,20,59,16,33,21,37,58,91,82,79,54,39,35,41,55458.0,878,878,763,115,763,335,428,115,31,15,0,29,0,0,40,428,412,0,0,0,13,0,10,0,8,0,0,0,0,0,5,5,22,0,214,45,71,19,16,1167.0,335,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,10,0,0,24,98,140,37,767000.0
441,14000US36047014100,3891,3891,2237,271,0,402,900,1391,80,1391,61,21,41,0,22,8,21,85,45,144,122,158,157,86,180,240,98018.0,1555,1555,1391,164,1391,670,721,164,0,0,0,32,0,0,132,721,701,0,0,18,18,0,0,0,0,0,0,0,0,0,35,10,10,20,111,9,264,206,20,1726.0,670,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,21,10,182,160,275,906300.0
442,14000US36047014200,2980,2980,2078,26,0,241,502,1339,220,1339,138,22,82,81,87,72,105,100,40,85,186,124,109,32,62,14,44366.0,1382,1382,1339,43,1339,293,1046,43,23,0,0,0,0,0,20,1046,999,0,0,0,6,0,10,0,0,0,0,8,4,18,15,7,36,75,295,310,200,15,47,1271.0,293,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,40,7,16,0,83,105,27,706300.0
443,14000US36047014300,3788,3788,1112,121,11,342,2023,1532,281,1532,147,47,60,21,10,32,110,65,50,178,175,205,218,46,74,94,63606.0,1669,1669,1532,137,1532,367,1165,137,44,0,0,22,0,0,71,1165,1128,0,0,0,0,0,10,0,0,0,27,0,0,29,0,0,33,55,214,280,278,202,37,1425.0,367,15,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,47,0,0,113,130,42,724600.0
444,14000US36047014500,4534,4534,2148,227,71,345,1676,1742,287,1742,108,34,78,62,100,95,61,57,46,169,223,243,150,147,84,85,64198.0,1879,1879,1742,137,1742,380,1362,137,30,0,25,15,0,0,67,1362,1362,0,0,45,7,0,0,0,0,25,0,0,70,10,23,26,9,137,186,273,419,132,0,1381.0,380,10,0,0,0,0,0,0,0,0,0,0,29,0,7,0,0,0,0,0,15,11,121,118,69,743800.0
445,14000US36047014700,2328,2328,1047,76,0,56,1038,845,100,845,19,50,0,38,0,29,5,95,52,102,71,36,119,118,20,91,68060.0,946,946,845,101,845,163,682,101,0,21,0,0,27,0,53,682,658,0,0,0,0,0,0,0,0,0,7,0,34,0,0,0,43,19,94,113,155,193,24,1561.0,163,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,9,0,42,59,31,786000.0
446,14000US36047014800,1238,1238,1193,0,0,0,9,492,10,492,10,32,17,5,10,30,11,4,0,51,74,52,67,15,54,60,75455.0,531,531,492,39,492,343,149,39,32,0,0,0,7,0,0,149,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,18,80,10,14,1641.0,343,0,6,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,17,12,128,93,77,747100.0
447,14000US36047014900,5581,5581,3924,233,0,433,887,2197,116,2197,70,71,0,7,0,28,31,103,77,134,280,228,91,392,419,266,111359.0,2342,2342,2197,145,2197,908,1289,145,50,0,39,0,0,0,56,1289,1277,0,0,0,0,14,0,0,47,0,0,26,12,6,0,0,11,0,130,79,367,585,12,1927.0,908,11,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,0,58,47,180,382,204,836400.0
448,14000US36047015000,1666,1666,1449,1,0,176,40,617,48,617,38,20,0,33,27,15,0,47,21,34,51,101,90,37,49,54,86250.0,672,672,617,55,617,426,191,55,0,0,0,0,0,0,55,191,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,72,29,55,11,16,1315.0,426,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,292,94,13,659200.0
449,14000US36047015100,3823,3823,2797,74,0,143,467,1556,76,1556,50,28,35,9,26,27,0,18,99,129,93,136,207,147,271,281,118015.0,1647,1647,1556,91,1556,777,779,91,27,0,0,27,0,0,37,779,779,0,0,0,0,11,0,0,0,0,0,3,0,8,0,43,20,29,56,39,227,343,0,1898.0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,33,17,102,171,422,1000001.0
450,14000US36047015200,2527,2527,1603,30,0,507,359,917,58,917,8,23,50,25,62,16,30,71,78,57,89,161,57,44,70,76,65972.0,959,959,917,42,917,589,328,42,10,0,20,0,12,0,0,328,323,0,0,0,0,0,0,0,4,0,0,9,0,19,12,0,17,42,36,31,77,76,5,1431.0,589,0,0,0,0,0,0,0,0,0,0,0,12,6,28,0,6,12,0,0,61,108,205,126,25,575000.0
451,14000US36047015300,2949,2949,2146,132,0,283,332,1151,30,1151,13,29,16,27,0,0,9,9,25,33,106,192,117,86,140,349,124821.0,1296,1296,1151,145,1151,476,675,145,0,0,0,0,20,0,125,675,665,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,18,22,138,180,287,10,1874.0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10,0,26,68,48,312,1000001.0
452,14000US36047015400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
453,14000US36047015500,3560,3560,2835,202,0,115,264,1432,64,1432,33,19,0,25,7,8,52,40,49,65,73,304,139,106,160,352,105870.0,1641,1641,1432,209,1432,603,829,209,0,0,75,27,13,0,94,829,797,0,0,0,0,0,0,16,0,0,0,0,0,0,0,46,13,11,32,47,252,380,32,1963.0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,17,22,7,126,121,296,988600.0
454,14000US36047015700,4264,4264,3704,65,26,296,52,1985,50,1985,50,32,38,22,0,12,14,46,13,118,183,312,229,228,279,409,116612.0,2034,2034,1985,49,1985,862,1123,49,11,0,18,0,0,0,20,1123,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,30,124,239,668,25,2001.0,862,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,32,0,52,46,161,154,393,938300.0
455,14000US36047015900,5470,5470,4146,470,268,171,207,2580,77,2580,52,83,28,12,55,51,58,61,41,145,123,287,214,293,408,669,127747.0,2923,2923,2580,343,2580,1359,1221,343,166,47,0,0,43,0,87,1221,1136,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,26,52,37,94,358,543,85,1965.0,1359,12,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,12,166,124,380,116,523,723400.0
456,14000US36047016000,4513,4513,2394,170,0,779,971,1863,273,1863,103,75,167,76,50,43,40,112,100,196,143,225,218,102,140,73,58809.0,1970,1970,1863,107,1863,398,1465,107,0,6,0,24,28,0,49,1465,1432,0,0,0,0,0,0,8,9,0,0,11,12,0,16,19,36,69,488,491,251,22,33,1274.0,398,15,0,0,0,0,0,0,0,0,0,0,0,0,49,14,22,0,19,7,46,7,161,39,19,531100.0
457,14000US36047016100,3252,3252,1947,531,0,239,436,1432,94,1432,25,36,50,14,42,58,11,30,52,48,141,160,189,154,155,267,104167.0,1538,1538,1432,106,1432,633,799,106,8,0,0,0,0,0,98,799,792,0,0,0,0,21,10,8,0,0,1,0,0,40,0,0,7,19,61,35,230,360,7,1922.0,633,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,27,0,0,156,161,253,901400.0
458,14000US36047016200,2655,2655,1523,98,0,664,309,1125,91,1125,64,5,21,37,4,40,56,111,37,135,86,128,102,58,140,101,70313.0,1161,1161,1125,36,1125,527,598,36,0,0,0,0,0,0,36,598,569,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,15,44,83,201,178,39,29,1416.0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,33,10,64,70,256,56,14,561000.0
459,14000US36047016300,3247,3247,1821,767,0,219,320,1367,125,1367,68,47,20,22,44,31,65,36,23,75,165,195,140,89,158,189,82009.0,1473,1473,1367,106,1367,520,847,106,83,0,0,0,0,0,23,847,793,0,0,0,0,0,0,0,37,0,24,0,0,0,27,39,9,14,102,90,218,233,54,1625.0,520,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,9,58,72,111,31,197,677900.0
460,14000US36047016400,789,789,398,17,0,41,317,196,16,196,0,0,0,16,0,3,16,6,5,64,0,48,13,7,10,8,55192.0,237,237,196,41,196,7,189,41,11,0,0,0,0,0,30,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,26,142,0,2001.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
461,14000US36047016500,5295,5295,4005,202,0,367,366,2600,285,2600,173,51,0,17,108,62,75,94,94,75,174,316,182,196,225,758,105694.0,2618,2618,2600,18,2600,1131,1469,18,0,0,0,0,0,0,18,1469,1456,0,0,37,0,0,46,15,0,0,0,0,0,0,0,57,35,15,45,166,319,721,13,1989.0,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,96,348,123,529,925800.0
462,14000US36047016600,2072,2072,1825,14,0,22,183,724,45,724,37,11,11,7,27,38,19,67,40,68,47,57,96,53,107,39,66806.0,776,776,724,52,724,664,60,52,7,0,0,34,5,0,6,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,1188.0,664,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,0,0,5,0,32,11,268,203,118,739700.0
463,14000US36047016700,4910,4910,3650,89,0,312,693,2117,208,2117,118,76,33,92,10,37,20,56,82,112,218,180,199,146,379,359,100928.0,2207,2207,2117,90,2117,799,1318,90,0,0,0,0,0,0,90,1318,1302,0,14,0,0,0,13,53,0,12,0,0,25,0,12,0,58,50,126,84,360,495,16,1783.0,799,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,11,14,45,90,210,81,334,797800.0
464,14000US36047016800,1571,1571,1181,83,0,221,30,637,80,637,20,72,36,8,77,7,0,0,44,33,21,71,49,60,86,53,75125.0,726,726,637,89,637,475,162,89,0,0,0,0,0,0,89,162,162,0,0,0,0,5,0,0,0,0,0,0,0,13,0,0,13,9,56,22,44,0,0,1183.0,475,0,0,0,0,0,0,0,7,0,0,0,0,0,10,4,42,0,33,41,38,19,158,85,38,568800.0
465,14000US36047016900,4771,4771,2588,182,0,831,1137,2168,501,2168,269,126,87,103,62,126,11,15,38,219,168,227,222,147,166,182,63788.0,2279,2279,2168,111,2168,653,1515,111,39,22,0,38,0,0,12,1515,1460,0,0,61,16,71,49,64,0,0,0,10,0,34,0,22,77,120,84,137,326,389,55,1473.0,653,3,0,0,0,0,0,0,0,0,0,24,11,0,13,0,11,0,0,18,13,0,158,164,238,865100.0
466,14000US36047017000,3698,3698,1883,0,0,1340,475,1168,183,1168,139,27,28,42,6,49,68,54,69,115,130,134,89,90,43,85,58375.0,1260,1260,1168,92,1168,698,470,92,19,17,17,0,0,0,39,470,425,0,0,0,0,0,0,0,0,0,0,0,0,58,18,0,13,20,92,85,124,15,45,1284.0,698,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,23,15,235,315,97,800000.0
467,14000US36047017100,3862,3862,3235,85,33,254,175,1576,56,1576,22,20,63,16,86,55,0,56,50,120,148,144,247,124,149,276,101538.0,1688,1688,1576,112,1576,836,740,112,26,0,0,0,22,0,64,740,697,0,0,0,0,0,16,8,0,0,23,0,0,0,0,0,7,4,38,96,140,365,43,2001.0,836,6,0,7,0,0,0,0,8,0,0,16,0,0,30,0,0,0,0,7,38,59,153,143,369,914300.0
468,14000US36047017200,3269,3269,1493,204,0,1077,470,1081,55,1081,7,57,76,24,17,51,72,59,8,95,36,179,133,152,69,46,87669.0,1147,1147,1081,66,1081,586,495,66,0,0,26,0,0,0,40,495,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,0,189,137,67,0,28,1211.0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,299,149,74,691500.0
469,14000US36047017400,1981,1981,998,0,0,753,174,738,64,738,16,37,40,8,43,24,49,58,31,12,72,71,47,122,27,81,72717.0,765,765,738,27,738,434,304,27,11,0,0,0,16,0,0,304,279,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3,8,34,65,116,37,0,25,1279.0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,73,299,28,13,602800.0
470,14000US36047017500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
471,14000US36047017600,1990,1990,1082,14,0,699,195,789,105,789,60,49,55,53,71,37,20,30,31,53,108,61,71,42,32,16,47031.0,900,900,789,111,789,332,457,111,24,0,38,16,0,0,33,457,384,0,0,0,0,0,0,4,17,0,0,0,9,4,0,0,57,48,52,58,98,37,73,1254.0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,37,0,33,0,16,52,112,37,21,508900.0
472,14000US36047017700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
473,14000US36047017800,2578,2578,1155,31,0,870,416,795,132,795,74,69,49,90,34,0,14,47,19,113,33,48,53,49,75,28,52639.0,863,863,795,68,795,324,471,68,21,0,12,0,0,0,35,471,419,0,0,0,5,0,0,0,15,0,0,0,0,5,24,15,5,61,108,96,77,8,52,1184.0,324,0,0,0,0,0,0,0,0,0,0,0,11,0,5,0,0,11,2,0,25,46,134,68,22,615700.0
474,14000US36047017900,4176,4176,758,2446,4,159,691,1512,271,1512,128,80,136,61,37,77,64,97,34,60,44,184,180,75,150,105,57019.0,1621,1621,1512,109,1512,464,1048,109,35,0,54,0,0,0,20,1048,1048,0,0,27,64,22,22,41,0,6,21,15,52,15,9,38,17,42,267,59,129,202,0,1125.0,464,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,70,39,86,61,199,864800.0
475,14000US36047018000,2907,2907,1537,0,10,829,531,957,223,957,98,29,79,178,36,38,37,15,22,68,130,66,86,58,9,8,38711.0,1044,1044,957,87,957,355,602,87,40,0,24,0,0,0,23,602,542,0,0,0,0,0,0,0,0,0,0,0,42,45,0,0,39,46,96,78,196,0,60,1260.0,355,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,114,146,30,746700.0
476,14000US36047018100,3607,3607,1989,843,0,316,266,2039,139,2039,66,71,15,53,65,97,7,38,94,89,180,514,166,107,93,384,79771.0,2325,2325,2039,286,2039,572,1467,286,56,0,0,0,59,0,171,1467,1407,0,0,0,13,49,57,0,0,0,0,0,0,0,0,0,11,88,267,152,482,288,60,1569.0,572,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,149,92,53,39,214,594300.0
477,14000US36047018200,3046,3046,687,31,0,1740,577,1007,144,1007,69,30,46,40,120,135,70,57,42,48,135,70,63,44,38,0,38984.0,1162,1162,1007,155,1007,326,681,155,15,0,0,32,0,0,108,681,634,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,78,70,274,85,85,11,47,1126.0,326,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22,0,26,17,155,77,22,646800.0
478,14000US36047018300,2757,2757,1284,648,0,286,398,1262,63,1262,48,10,0,8,62,22,62,0,12,48,175,149,179,203,58,226,105271.0,1450,1450,1262,188,1262,423,839,188,53,0,0,0,10,0,125,839,839,0,0,0,0,0,0,9,0,30,12,0,0,11,0,0,0,12,91,92,178,404,0,1956.0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,6,0,12,0,70,53,250,1000001.0
479,14000US36047018400,2056,2056,1157,41,0,799,51,761,24,761,12,57,70,63,54,22,53,34,15,25,56,74,94,18,68,46,52550.0,857,857,761,96,761,568,193,96,35,0,18,0,7,0,36,193,184,0,0,0,0,0,0,0,10,4,7,0,0,0,0,0,4,12,51,29,44,23,9,1284.0,568,0,0,0,0,0,13,0,0,0,22,12,0,0,0,0,12,0,0,0,20,7,365,112,5,635600.0
480,14000US36047018501,4148,4148,266,2369,0,299,1119,1579,681,1579,390,198,152,175,88,94,88,44,30,22,133,25,41,70,19,10,21303.0,1765,1765,1579,186,1579,55,1524,186,119,0,0,0,0,0,67,1524,1524,0,0,30,226,142,120,67,163,78,94,92,89,21,86,83,9,152,44,18,8,2,0,459.0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,12,24,927100.0
481,14000US36047018600,1969,1969,1312,25,0,479,153,699,30,699,10,43,16,46,28,64,25,10,12,89,53,41,57,46,107,52,63125.0,731,731,699,32,699,443,256,32,0,5,13,0,14,0,0,256,256,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,66,0,65,48,36,25,0,1177.0,443,0,0,0,0,0,5,0,0,0,12,0,10,0,0,0,0,0,0,4,4,41,259,78,30,640400.0
482,14000US36047018700,1616,1616,686,366,0,83,347,587,39,587,28,25,0,5,0,33,21,14,0,42,66,55,66,113,65,54,106875.0,646,646,587,59,587,158,429,59,0,0,0,0,9,0,50,429,393,0,0,0,0,0,0,0,0,0,11,0,0,0,30,0,22,0,53,0,133,144,36,1803.0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,96,1000001.0
483,14000US36047018800,3188,3188,1812,14,0,1203,105,1028,94,1028,34,28,61,18,4,114,74,65,16,111,37,110,129,45,145,37,56354.0,1047,1047,1028,19,1028,599,429,19,0,0,0,0,14,0,5,429,408,0,0,0,6,0,0,0,0,0,0,24,4,0,0,0,21,5,77,56,201,14,21,1527.0,599,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,15,20,64,259,161,66,680000.0
484,14000US36047019000,5398,5398,1990,30,0,1776,1577,1665,398,1665,126,84,178,128,42,51,256,84,14,128,237,102,132,52,29,22,39479.0,1745,1745,1665,80,1665,428,1237,80,50,0,0,0,8,0,22,1237,1162,0,0,0,0,0,0,21,0,7,0,8,23,19,43,38,116,170,300,281,129,7,75,1113.0,428,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,9,0,53,128,194,30,762900.0
485,14000US36047019100,2779,2779,1022,754,0,50,772,939,263,939,130,7,34,33,48,91,20,20,21,47,64,106,39,82,166,31,68558.0,1182,1182,939,243,939,337,602,243,45,25,0,0,0,0,173,602,590,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,89,97,175,213,12,1766.0,337,0,0,0,0,0,0,0,0,0,19,0,11,0,0,0,0,0,0,0,15,0,88,66,138,884500.0
486,14000US36047019200,3015,3015,1683,34,0,880,418,765,237,765,74,43,41,63,79,94,57,52,50,52,5,55,19,18,41,22,34263.0,884,884,765,119,765,299,466,119,70,0,15,24,5,0,5,466,416,0,0,0,4,6,0,10,12,0,24,0,15,0,42,20,59,23,54,101,46,0,50,970.0,299,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,181,88,20,692700.0
487,14000US36047019300,5636,5636,2130,2149,13,365,815,2061,331,2061,194,227,116,168,99,42,93,79,30,178,202,223,188,50,99,73,48542.0,2212,2212,2061,151,2061,931,1130,151,0,0,32,37,0,0,82,1130,1063,0,0,0,21,29,0,63,0,0,15,0,47,7,0,70,42,125,144,72,210,218,67,1195.0,931,44,30,0,31,14,59,36,0,28,29,0,0,0,52,0,0,0,87,31,105,181,171,18,15,323300.0
488,14000US36047019400,3687,3687,916,86,0,2253,415,1152,120,1152,78,79,31,72,37,177,116,31,17,126,168,83,47,55,25,10,38542.0,1203,1203,1152,51,1152,397,755,51,8,0,19,0,0,0,24,755,705,0,0,0,0,0,0,9,0,0,0,0,27,10,0,18,88,58,288,186,21,0,50,1124.0,397,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,29,85,195,44,20,577600.0
489,14000US36047019500,4260,4260,1361,1280,26,237,1265,1799,210,1799,63,61,59,125,85,34,29,67,55,205,172,217,101,154,105,267,67468.0,1956,1956,1799,157,1799,753,1046,157,78,0,0,0,0,0,79,1046,959,0,0,0,0,0,0,0,0,0,8,7,0,9,7,65,15,56,148,289,200,155,87,1392.0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,312,132,30,134,115,426100.0
490,14000US36047019600,5241,5241,1804,21,0,2096,1320,1543,397,1543,131,61,176,120,81,69,152,89,81,121,177,113,78,67,14,13,39127.0,1615,1615,1543,72,1543,478,1065,72,47,0,0,0,17,0,8,1065,1027,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,34,179,364,252,180,0,38,1194.0,478,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,38,18,166,190,60,764500.0
491,14000US36047019700,3291,3291,1524,1062,0,214,213,1564,202,1564,124,67,38,53,43,30,46,105,66,66,130,127,145,131,182,211,77803.0,1762,1762,1564,198,1564,821,743,198,109,40,0,0,0,0,49,743,710,0,0,0,0,0,9,0,28,25,0,0,14,0,0,9,52,10,85,85,189,204,33,1601.0,821,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,278,34,83,82,321,727400.0
492,14000US36047019800,1853,1853,1452,0,0,357,44,708,59,708,11,22,82,76,17,53,20,29,37,34,73,109,13,73,23,36,53472.0,738,738,708,30,708,386,322,30,0,0,0,16,0,0,14,322,288,0,0,5,0,0,48,0,0,0,0,0,0,0,0,0,14,24,85,72,30,10,34,1156.0,386,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,61,130,66,118,732700.0
493,14000US36047019900,2704,2704,1221,833,0,288,267,1259,120,1259,82,57,49,16,64,54,60,41,24,169,120,125,64,125,131,78,63295.0,1550,1550,1259,291,1259,244,1015,291,135,46,0,39,0,0,71,1015,982,0,0,0,12,21,14,0,35,12,0,0,0,12,0,0,32,90,118,179,187,270,33,1453.0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,93,71,52,753500.0
494,14000US36047020000,2169,2169,1068,0,0,643,458,726,104,726,34,43,47,26,60,0,14,29,14,55,123,102,64,38,74,3,66528.0,813,813,726,87,726,401,325,87,0,0,0,60,15,0,12,325,311,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,9,28,38,85,81,56,14,1446.0,401,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,36,227,74,47,662400.0
495,14000US36047020100,3574,3574,1552,1426,11,85,309,1746,159,1746,112,86,29,78,0,54,75,68,127,91,122,256,210,120,168,150,76409.0,1922,1922,1746,176,1746,470,1276,176,106,0,0,0,0,0,70,1276,1266,0,0,0,0,0,8,0,8,0,50,32,8,29,0,15,10,58,178,167,372,331,10,1594.0,470,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,0,9,44,10,48,57,275,1000001.0
496,14000US36047020200,2031,2031,1435,0,0,561,35,649,34,649,3,7,71,59,13,49,5,0,3,85,53,24,139,42,37,59,70069.0,712,712,649,63,649,491,158,63,0,0,0,0,0,0,63,158,158,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,5,0,38,43,43,0,0,1291.0,491,6,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,17,0,0,4,340,102,8,650400.0
497,14000US36047020300,1763,1763,812,450,0,152,253,716,116,716,81,22,12,19,4,10,18,2,0,26,68,83,89,88,89,105,109000.0,801,801,716,85,716,215,501,85,11,28,29,9,0,0,8,501,501,0,7,0,19,0,0,0,0,0,0,8,5,0,0,17,11,4,41,37,84,268,0,2001.0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,17,81,41,54,711400.0
498,14000US36047020400,1640,1640,1300,0,0,319,21,587,48,587,22,24,47,0,46,9,12,8,4,50,101,55,93,23,44,49,69148.0,654,654,587,67,587,434,153,67,34,13,0,0,10,0,10,153,148,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,16,68,8,46,0,5,1176.0,434,0,0,0,5,0,0,0,0,17,5,3,0,0,7,0,0,0,0,0,3,14,246,89,45,665700.0
499,14000US36047020500,2680,2680,1528,664,0,153,228,1300,91,1300,29,49,73,33,30,88,27,11,17,84,201,128,189,119,101,121,75833.0,1418,1418,1300,118,1300,401,899,118,54,31,33,0,0,0,0,899,885,0,0,0,0,6,44,0,0,0,0,51,0,0,7,0,20,0,106,50,246,355,14,1822.0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,86,44,102,26,128,636000.0
500,14000US36047020600,2580,2580,1595,19,0,790,160,809,64,809,41,25,65,41,27,16,9,0,47,38,54,138,50,92,66,100,82440.0,871,871,809,62,809,484,325,62,19,7,13,0,0,0,23,325,317,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,49,0,88,102,39,35,8,1293.0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,17,289,132,24,675600.0
501,14000US36047020700,4477,4477,2388,1000,0,278,649,2095,96,2095,80,41,78,91,49,70,30,54,12,79,165,321,363,221,170,271,98558.0,2275,2275,2095,180,2095,775,1320,180,107,0,41,0,0,0,32,1320,1265,0,0,0,13,0,0,11,0,0,0,0,50,0,0,0,27,54,167,194,323,426,55,1680.0,775,0,0,0,0,0,0,0,0,0,33,0,0,0,40,0,0,0,0,0,93,43,306,111,149,645800.0
502,14000US36047020800,3038,3038,1656,8,0,1131,219,1007,108,1007,59,16,26,31,100,21,33,52,75,119,114,129,59,79,27,67,56467.0,1121,1121,1007,114,1007,406,601,114,38,0,0,0,0,0,76,601,570,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,39,51,178,146,119,18,31,1247.0,406,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,21,0,2,54,194,113,12,649500.0
