,GEOID,perc_black,perc_hispanic,perc_asian,m_age,perc_male,perc_female,year
21,14000US36005004300,0.2582627470519847,0.7116758013619,0.7116758013619,30.3,0.5170237502076067,0.4829762497923933,2016
22,14000US36005004400,0.3298114771079345,0.622747047855811,0.622747047855811,32.1,0.43691733996270976,0.5630826600372902,2016
23,14000US36005004600,0.36082995951417,0.6022267206477733,0.6022267206477733,33.6,0.4817813765182186,0.5182186234817814,2016
24,14000US36005004800,0.2211367673179396,0.7562166962699822,0.7562166962699822,30.1,0.4935612788632327,0.5064387211367674,2016
25,14000US36005005001,0.30804863925883036,0.6541208260953484,0.6541208260953484,30.8,0.4846554719166184,0.5153445280833816,2016
26,14000US36005005002,0.21733778793740108,0.6950940742043257,0.6950940742043257,30.0,0.4955160893265342,0.5044839106734658,2016
27,14000US36005005100,0.2380197322057787,0.742600422832981,0.742600422832981,26.4,0.38372093023255816,0.6162790697674418,2016
28,14000US36005005200,0.25802364864864863,0.7246621621621622,0.7246621621621622,31.1,0.4552364864864865,0.5447635135135135,2016
29,14000US36005005300,0.4852560786342473,0.475168132436627,0.475168132436627,27.5,0.3934299017071909,0.6065700982928091,2016
30,14000US36005005400,0.17037507946598857,0.7525429116338207,0.7525429116338207,32.0,0.49427844882390337,0.5057215511760966,2016
31,14000US36005005600,0.24598316755929608,0.6426931905126243,0.6426931905126243,39.3,0.4242540168324407,0.5757459831675593,2016
32,14000US36005005902,0.20101966496722506,0.7385287691187181,0.7385287691187181,38.3,0.46722505462490893,0.5327749453750911,2016
33,14000US36005006000,0.18124507486209615,0.7612293144208038,0.7612293144208038,31.0,0.46335697399527187,0.5366430260047281,2016
34,14000US36005006100,0.7377514182568334,0.20551830840639504,0.20551830840639504,50.9,0.43115007735946365,0.5688499226405364,2016
35,14000US36005006200,0.2950176008665042,0.6811535337124289,0.6811535337124289,29.3,0.5010831302464122,0.49891686975358784,2016
36,14000US36005006300,0.2181309718014449,0.6660452109065486,0.6660452109065486,35.7,0.5299463994406898,0.47005360055931017,2016
37,14000US36005006400,0.3380281690140845,0.5260257195345989,0.5260257195345989,38.0,0.5156154317207593,0.48438456827924065,2016
38,14000US36005006500,0.29185238010340525,0.665002674273489,0.665002674273489,30.0,0.5114993760028526,0.48850062399714744,2016
39,14000US36005006700,0.29682769514281954,0.6499934184546532,0.6499934184546532,27.2,0.4518889035145452,0.5481110964854548,2016
40,14000US36005006800,0.3972602739726027,0.4723049434187016,0.4723049434187016,31.8,0.5899344848123883,0.4100655151876117,2016
41,14000US36005006900,0.3736162361623616,0.5619234317343174,0.5619234317343174,27.5,0.46990313653136534,0.5300968634686347,2016
42,14000US36005007000,0.20310902024953978,0.6308038453671507,0.6308038453671507,32.3,0.46471671098384126,0.5352832890161587,2016
43,14000US36005007100,0.3203616352201258,0.6379716981132075,0.6379716981132075,31.4,0.4229559748427673,0.5770440251572327,2016
44,14000US36005007200,0.183174546108215,0.445982383605968,0.445982383605968,32.1,0.5027862664030199,0.49721373359698007,2016
45,14000US36005007300,0.3954522985664854,0.5746416213544241,0.5746416213544241,29.0,0.5264458724666337,0.4735541275333663,2016
46,14000US36005007400,0.291272629019184,0.6579302891110511,0.6579302891110511,36.3,0.4336665766009187,0.5663334233990813,2016
47,14000US36005007500,0.41039218930994537,0.5598212808207844,0.5598212808207844,28.4,0.38954161840145624,0.6104583815985438,2016
48,14000US36005007600,0.2244165170556553,0.6449231996808299,0.6449231996808299,32.5,0.44344703770197486,0.5565529622980251,2016
49,14000US36005007700,0.25098039215686274,0.721078431372549,0.721078431372549,31.2,0.4294117647058823,0.5705882352941176,2016
50,14000US36005007800,0.13450650344299925,0.7175210405508798,0.7175210405508798,30.0,0.46350420811017595,0.536495791889824,2016
51,14000US36005007900,0.24981323771104139,0.7349469595099357,0.7349469595099357,28.0,0.46735395189003437,0.5326460481099656,2016
52,14000US36005008300,0.13721504283432553,0.8128357775519094,0.8128357775519094,30.8,0.49295774647887325,0.5070422535211268,2016
53,14000US36005008400,0.25276898734177217,0.634493670886076,0.634493670886076,32.9,0.48061708860759494,0.5193829113924051,2016
54,14000US36005008500,0.18373399937558538,0.7911333125195129,0.7911333125195129,32.3,0.5215423040899158,0.4784576959100843,2016
55,14000US36005008600,0.26318524292023904,0.6957651338009873,0.6957651338009873,34.8,0.4310210444271239,0.568978955572876,2016
56,14000US36005008700,0.19439252336448598,0.7713395638629283,0.7713395638629283,32.0,0.4746105919003115,0.5253894080996885,2016
57,14000US36005008900,0.186879325910322,0.7914535058681914,0.7914535058681914,27.6,0.45109840505567256,0.5489015949443274,2016
58,14000US36005009000,0.23212321232123212,0.6908690869086909,0.6908690869086909,29.2,0.46974697469746973,0.5302530253025303,2016
59,14000US36005009200,0.15698744769874476,0.612050209205021,0.612050209205021,34.5,0.46527196652719666,0.5347280334728034,2016
60,14000US36005009300,0.28192698076049083,0.7015603696409635,0.7015603696409635,31.0,0.5841539160733222,0.41584608392667777,2016
61,14000US36005009600,0.195995379283789,0.5413939160569888,0.5413939160569888,36.7,0.48132460531382365,0.5186753946861764,2016
62,14000US36005009800,0.2114587259705993,0.712966453071994,0.712966453071994,39.9,0.44553335846211833,0.5544666415378816,2016
63,14000US36005011000,0.0,1.0,1.0,40.9,0.5231788079470199,0.4768211920529801,2016
64,14000US36005011502,0.29445876288659795,0.6887886597938144,0.6887886597938144,28.5,0.47530068728522334,0.5246993127147767,2016
65,14000US36005011700,0.28515625,0.685546875,0.685546875,26.9,0.4544270833333333,0.5455729166666666,2016
66,14000US36005011800,0.01917600151889121,0.22479589899373456,0.22479589899373456,35.6,0.5988228593127017,0.40117714068729826,2016
67,14000US36005011900,0.30855377486001156,0.6667310291562077,0.6667310291562077,30.7,0.4711334234408187,0.5288665765591813,2016
68,14000US36005012101,0.24869565217391304,0.6921739130434783,0.6921739130434783,27.5,0.48034782608695653,0.5196521739130435,2016
69,14000US36005012102,0.12009512485136742,0.8674197384066588,0.8674197384066588,24.3,0.406064209274673,0.593935790725327,2016
70,14000US36005012300,0.27639352684305163,0.6763421525815566,0.6763421525815566,30.0,0.45568969946057025,0.5443103005394297,2016
71,14000US36005012500,0.28369287868244025,0.6648109487357922,0.6648109487357922,31.0,0.5168174437485502,0.4831825562514498,2016
72,14000US36005012701,0.16581371545547594,0.7650972364380757,0.7650972364380757,34.7,0.41606960081883315,0.5839303991811668,2016
73,14000US36005012901,0.36580188679245285,0.5771226415094339,0.5771226415094339,28.6,0.46061320754716983,0.5393867924528302,2016
74,14000US36005013000,0.011748445058742226,0.5328265376641327,0.5328265376641327,39.8,0.45749827228749135,0.5425017277125086,2016
75,14000US36005013100,0.284944089456869,0.6980830670926518,0.6980830670926518,27.6,0.5001996805111821,0.49980031948881787,2016
76,14000US36005013200,0.13379888268156426,0.488268156424581,0.488268156424581,41.1,0.5011173184357542,0.4988826815642458,2016
77,14000US36005013300,0.35783429040196885,0.6039376538146022,0.6039376538146022,32.6,0.44544708777686626,0.5545529122231337,2016
78,14000US36005013500,0.33852140077821014,0.6332036316472114,0.6332036316472114,32.8,0.48638132295719844,0.5136186770428015,2016
79,14000US36005013800,0.03650680028632784,0.27666428060128845,0.27666428060128845,42.4,0.490336435218325,0.5096635647816751,2016
80,14000US36005014100,0.349074554575333,0.622383670645217,0.622383670645217,31.4,0.4480193738107594,0.5519806261892406,2016
81,14000US36005014300,0.49953917050691243,0.38064516129032255,0.38064516129032255,33.9,0.504147465437788,0.49585253456221196,2016
82,14000US36005014400,0.3154243304291707,0.6214908034849952,0.6214908034849952,27.8,0.39012584704743464,0.6098741529525653,2016
83,14000US36005014500,0.3660009861932939,0.6049063116370809,0.6049063116370809,26.5,0.47337278106508873,0.5266272189349113,2016
84,14000US36005014701,0.4942673378076063,0.4923098434004474,0.4923098434004474,24.4,0.4268736017897092,0.5731263982102909,2016
85,14000US36005014702,0.3899737138565528,0.5916259857303793,0.5916259857303793,26.0,0.42733758918512954,0.5726624108148705,2016
86,14000US36005014900,0.35248447204968947,0.5973824312333629,0.5973824312333629,30.1,0.5095385980479148,0.4904614019520852,2016
87,14000US36005015100,0.4095127610208817,0.5696055684454756,0.5696055684454756,32.4,0.4592034029389018,0.5407965970610982,2016
88,14000US36005015200,0.07165775401069518,0.6367201426024955,0.6367201426024955,39.4,0.5162210338680927,0.4837789661319073,2016
89,14000US36005015300,0.44774590163934425,0.5252049180327869,0.5252049180327869,30.0,0.4456967213114754,0.5543032786885246,2016
90,14000US36005015500,0.17902899527983818,0.7997302764666218,0.7997302764666218,34.4,0.41537424140256235,0.5846257585974376,2016
91,14000US36005015700,0.25750286368843067,0.7081328751431845,0.7081328751431845,29.5,0.4300114547537228,0.5699885452462772,2016
92,14000US36005015800,0.047706422018348627,0.5825688073394495,0.5825688073394495,38.8,0.3889908256880734,0.6110091743119266,2016
93,14000US36005015900,0.06125,0.9175,0.9175,38.2,0.42125,0.57875,2016
94,14000US36005016000,0.013736263736263736,0.24025974025974026,0.24025974025974026,43.4,0.4985014985014985,0.5014985014985015,2016
95,14000US36005016100,0.2682982616651418,0.7209515096065874,0.7209515096065874,34.8,0.43664226898444647,0.5633577310155535,2016
96,14000US36005016200,0.05067064083457526,0.5096870342771982,0.5096870342771982,40.9,0.468455042225534,0.531544957774466,2016
97,14000US36005016300,,,,,,,2016
98,14000US36005016400,0.07504873294346978,0.3226120857699805,0.3226120857699805,48.7,0.47953216374269003,0.52046783625731,2016
99,14000US36005016500,0.5,0.49600798403193613,0.49600798403193613,28.3,0.4630738522954092,0.5369261477045908,2016
100,14000US36005016600,0.02760180995475113,0.6018099547511312,0.6018099547511312,39.1,0.4678733031674208,0.5321266968325792,2016
101,14000US36005016700,0.4291095890410959,0.5482876712328767,0.5482876712328767,26.4,0.488013698630137,0.511986301369863,2016
102,14000US36005016900,0.5407788390889052,0.4305657604702425,0.4305657604702425,32.4,0.47685525349008084,0.5231447465099192,2016
103,14000US36005017100,,,,,,,2016
104,14000US36005017300,0.24060150375939848,0.6278195488721805,0.6278195488721805,35.3,0.4780075187969925,0.5219924812030076,2016
105,14000US36005017500,0.29224137931034483,0.6520114942528735,0.6520114942528735,32.7,0.4257183908045977,0.5742816091954023,2016
106,14000US36005017701,0.358645753634277,0.6264345830145371,0.6264345830145371,27.8,0.47628156082631984,0.5237184391736802,2016
107,14000US36005017702,0.3054989816700611,0.6348824291797815,0.6348824291797815,32.4,0.46528420662840214,0.5347157933715978,2016
108,14000US36005017901,0.26780125195618154,0.6715571205007824,0.6715571205007824,28.5,0.43779342723004694,0.562206572769953,2016
109,14000US36005017902,0.5041899441340782,0.4480446927374302,0.4480446927374302,29.8,0.46843575418994415,0.5315642458100559,2016
110,14000US36005018101,0.38722294654498046,0.6003911342894394,0.6003911342894394,30.3,0.4276401564537158,0.5723598435462842,2016
111,14000US36005018102,0.35549478721586053,0.5503332763630149,0.5503332763630149,32.3,0.4735942573918988,0.5264057426081011,2016
112,14000US36005018301,0.32485664422837196,0.5908750934928946,0.5908750934928946,41.3,0.44103714784343057,0.5589628521565694,2016
113,14000US36005018302,0.3112617309697602,0.64859228362878,0.64859228362878,30.7,0.47575599582898853,0.5242440041710115,2016
114,14000US36005018400,0.0272548468670975,0.362742343354875,0.362742343354875,40.1,0.4810339983141332,0.5189660016858668,2016
115,14000US36005018500,0.40860800871697084,0.5576137292290929,0.5576137292290929,32.4,0.4758921274856987,0.5241078725143012,2016
116,14000US36005018900,0.25146341463414634,0.718170731707317,0.718170731707317,32.6,0.46182926829268295,0.5381707317073171,2016
117,14000US36005019300,0.35960417034811804,0.633150733345114,0.633150733345114,26.5,0.39865700653825764,0.6013429934617424,2016
118,14000US36005019400,0.14792646430098333,0.6011115861479265,0.6011115861479265,34.1,0.523300555793074,0.47669944420692606,2016
119,14000US36005019500,0.2708389171803806,0.7030286786384348,0.7030286786384348,33.3,0.45885821495577594,0.541141785044224,2016
120,14000US36005019700,0.2025018395879323,0.708756438557763,0.708756438557763,30.0,0.4712288447387785,0.5287711552612215,2016
121,14000US36005019900,0.2611887283921383,0.7017523087852238,0.7017523087852238,32.8,0.4634146341463415,0.5365853658536586,2016
122,14000US36005020000,0.03220374657966744,0.6160808250894548,0.6160808250894548,33.6,0.4906335508314039,0.5093664491685961,2016
123,14000US36005020100,0.2873907040957202,0.6711919005982513,0.6711919005982513,31.2,0.4500690289921767,0.5499309710078233,2016
124,14000US36005020200,0.15314494074749316,0.6007292616226071,0.6007292616226071,35.1,0.4639927073837739,0.536007292616226,2016
125,14000US36005020400,0.09577368779822767,0.6990456714383094,0.6990456714383094,30.6,0.5167007498295841,0.4832992501704158,2016
126,14000US36005020501,0.29429960229783475,0.701870673147739,0.701870673147739,33.4,0.46531153336279274,0.5346884666372073,2016
127,14000US36005020502,0.35023696682464456,0.6175355450236967,0.6175355450236967,31.9,0.45023696682464454,0.5497630331753555,2016
128,14000US36005020601,0.08252762430939227,0.41056629834254144,0.41056629834254144,35.3,0.45752762430939226,0.5424723756906077,2016
129,14000US36005020900,0.3364190562203658,0.6179724542786182,0.6179724542786182,30.5,0.5197561526303907,0.4802438473696094,2016
130,14000US36005021001,0.4635157545605307,0.416044776119403,0.416044776119403,34.8,0.5115049751243781,0.4884950248756219,2016
131,14000US36005021002,0.5733878027429239,0.22526991537788152,0.22526991537788152,39.5,0.4511234315728042,0.5488765684271958,2016
132,14000US36005021100,0.39134615384615384,0.6003846153846154,0.6003846153846154,27.8,0.4844230769230769,0.515576923076923,2016
133,14000US36005021200,0.35286129970902036,0.34587778855480117,0.34587778855480117,40.2,0.4702230843840931,0.5297769156159069,2016
134,14000US36005021301,0.15082824760244115,0.8064516129032258,0.8064516129032258,33.2,0.3818657367044464,0.6181342632955537,2016
135,14000US36005021302,0.4592749146480247,0.5189400097545115,0.5189400097545115,30.0,0.3727849130222728,0.6272150869777272,2016
136,14000US36005021501,0.23272421760134426,0.7498424700693131,0.7498424700693131,25.0,0.42007981516488135,0.5799201848351186,2016
137,14000US36005021502,0.2553191489361702,0.7273737694506193,0.7273737694506193,31.1,0.5106382978723404,0.48936170212765956,2016
138,14000US36005021601,0.2268615170494085,0.5532359081419624,0.5532359081419624,34.2,0.48132683832057527,0.5186731616794247,2016
139,14000US36005021602,0.34072683842347723,0.4108513905476881,0.4108513905476881,40.3,0.40675652619006997,0.59324347380993,2016
140,14000US36005021700,0.43238058699405335,0.5447918664876271,0.5447918664876271,34.3,0.459428352196432,0.540571647803568,2016
141,14000US36005021800,0.2730713245997089,0.6283842794759825,0.6283842794759825,34.1,0.4662299854439592,0.5337700145560408,2016
142,14000US36005021900,0.09194395796847636,0.8905429071803853,0.8905429071803853,33.6,0.5131348511383538,0.4868651488616462,2016
143,14000US36005022000,0.13799448022079117,0.7727690892364305,0.7727690892364305,28.4,0.5298988040478381,0.47010119595216193,2016
144,14000US36005022101,0.2074468085106383,0.7454407294832827,0.7454407294832827,27.6,0.46605876393110435,0.5339412360688957,2016
145,14000US36005022102,0.14188550916304554,0.8048365766106178,0.8048365766106178,30.4,0.46287549593803134,0.5371245040619687,2016
146,14000US36005022200,0.1457073760580411,0.6021765417170496,0.6021765417170496,32.9,0.5114873035066505,0.48851269649334944,2016
147,14000US36005022300,0.2416457407765115,0.6915201854355805,0.6915201854355805,29.7,0.4778829437898397,0.5221170562101604,2016
148,14000US36005022401,0.1660135375846099,0.7011043819023869,0.7011043819023869,35.0,0.45244032775204845,0.5475596722479515,2016
149,14000US36005022403,0.1485093340763444,0.6831986625801059,0.6831986625801059,33.3,0.39648927277793256,0.6035107272220674,2016
150,14000US36005022404,0.20890973036342322,0.48792497069167645,0.48792497069167645,32.2,0.4321219226260258,0.5678780773739742,2016
151,14000US36005022500,0.3068720379146919,0.6496445497630332,0.6496445497630332,27.3,0.4849526066350711,0.5150473933649289,2016
152,14000US36005022701,0.3692656549799407,0.5925344496773068,0.5925344496773068,30.8,0.43275771847200417,0.5672422815279958,2016
153,14000US36005022702,0.2966804979253112,0.5733056708160442,0.5733056708160442,36.6,0.5822959889349931,0.41770401106500693,2016
154,14000US36005022703,0.19211267605633803,0.6067605633802817,0.6067605633802817,30.4,0.49746478873239436,0.5025352112676056,2016
155,14000US36005022800,0.19587280108254398,0.5074424898511503,0.5074424898511503,32.2,0.4844384303112314,0.5155615696887687,2016
156,14000US36005022901,0.2815929203539823,0.6325663716814159,0.6325663716814159,28.6,0.4592920353982301,0.54070796460177,2016
157,14000US36005022902,0.2391041162227603,0.7161016949152542,0.7161016949152542,29.7,0.4240314769975787,0.5759685230024213,2016
158,14000US36005023000,0.13140916808149405,0.466893039049236,0.466893039049236,30.9,0.48183361629881155,0.5181663837011885,2016
159,14000US36005023100,0.37333333333333335,0.5969696969696969,0.5969696969696969,37.3,0.6042424242424242,0.39575757575757575,2016
160,14000US36005023200,0.07253886010362694,0.5991857883049593,0.5991857883049593,33.1,0.506661732050333,0.4933382679496669,2016
161,14000US36005023301,0.23512544802867383,0.7591397849462366,0.7591397849462366,30.7,0.46786140979689367,0.5321385902031064,2016
162,14000US36005023302,0.1846709247431269,0.785059705637323,0.785059705637323,28.4,0.4718133851707859,0.5281866148292141,2016
163,14000US36005023501,0.14852713178294574,0.8257364341085272,0.8257364341085272,31.2,0.4285271317829457,0.5714728682170542,2016
164,14000US36005023502,0.1254325259515571,0.8109861591695502,0.8109861591695502,37.0,0.48464532871972316,0.5153546712802768,2016
165,14000US36005023600,0.0837742504409171,0.5498236331569665,0.5498236331569665,27.5,0.5079365079365079,0.49206349206349204,2016
166,14000US36005023702,0.22831423895253683,0.707037643207856,0.707037643207856,32.6,0.46890343698854337,0.5310965630114566,2016
167,14000US36005023703,0.1807145334720777,0.7663891779396462,0.7663891779396462,27.0,0.5121401318071453,0.48785986819285465,2016
168,14000US36005023704,0.20642201834862386,0.7660550458715596,0.7660550458715596,27.2,0.46547561564461615,0.5345243843553839,2016
169,14000US36005023800,0.15576694411414982,0.6496234641300039,0.6496234641300039,34.5,0.5307173999207293,0.4692826000792707,2016
170,14000US36005023900,0.1853486319505737,0.804186105156979,0.804186105156979,30.4,0.4798890429958391,0.5201109570041609,2016
171,14000US36005024000,0.24842336166712367,0.6709624348779819,0.6709624348779819,31.7,0.5409925966547847,0.4590074033452152,2016
172,14000US36005024100,0.2735200402481972,0.6889149756833809,0.6889149756833809,28.9,0.45815864497736036,0.5418413550226396,2016
173,14000US36005024300,0.2593978264742562,0.6761090326028861,0.6761090326028861,32.2,0.4357740958489221,0.5642259041510779,2016
174,14000US36005024400,0.055220017256255395,0.5228645383951682,0.5228645383951682,34.3,0.4598792062122519,0.540120793787748,2016
175,14000US36005024501,0.2340191036002939,0.7488978692138134,0.7488978692138134,28.8,0.4417707567964732,0.5582292432035268,2016
176,14000US36005024502,0.26930843008581523,0.7258960121150934,0.7258960121150934,31.3,0.42579505300353354,0.5742049469964664,2016
177,14000US36005024600,0.03031596925704526,0.4632792485055508,0.4632792485055508,40.3,0.4991460290350128,0.5008539709649872,2016
178,14000US36005024700,0.5414278269932257,0.4283480979676915,0.4283480979676915,32.2,0.42626367899947887,0.5737363210005211,2016
179,14000US36005024800,0.1265040650406504,0.24422764227642277,0.24422764227642277,42.3,0.44422764227642275,0.5557723577235772,2016
180,14000US36005024900,,,,,,,2016
181,14000US36005025000,0.013587954461990452,0.2647814910025707,0.2647814910025707,41.8,0.434080058758722,0.565919941241278,2016
182,14000US36005025100,0.19139556096077837,0.7034052903618121,0.7034052903618121,32.3,0.4372149589540894,0.5627850410459107,2016
183,14000US36005025200,0.03182827535159141,0.34863064396743154,0.34863064396743154,37.5,0.503700962250185,0.49629903774981493,2016
184,14000US36005025300,0.15409282700421942,0.7643881856540085,0.7643881856540085,32.4,0.47561181434599153,0.5243881856540085,2016
185,14000US36005025400,0.03514851485148515,0.27970297029702973,0.27970297029702973,36.5,0.45594059405940596,0.5440594059405941,2016
186,14000US36005025500,0.14977230561646146,0.8239163433968629,0.8239163433968629,30.9,0.5365154326193288,0.4634845673806713,2016
187,14000US36005025600,0.24031890660592256,0.42482915717539865,0.42482915717539865,36.6,0.4635535307517084,0.5364464692482915,2016
188,14000US36005025700,0.2016,0.7749333333333334,0.7749333333333334,30.8,0.5584,0.4416,2016
189,14000US36005026100,0.5273182957393484,0.3779448621553885,0.3779448621553885,48.7,0.42656641604010026,0.5734335839598997,2016
190,14000US36005026300,0.1610703937276291,0.7431395943412306,0.7431395943412306,41.2,0.4695755922958923,0.5304244077041077,2016
191,14000US36005026400,0.04930215696936741,0.4701830705093348,0.4701830705093348,40.2,0.4790647090810223,0.5209352909189777,2016
192,14000US36005026500,0.06222051871726077,0.7921298070780631,0.7921298070780631,31.5,0.454324773220902,0.545675226779098,2016
193,14000US36005026601,0.050518134715025906,0.5550518134715026,0.5550518134715026,45.3,0.44689119170984454,0.5531088082901554,2016
194,14000US36005026602,0.08821362799263352,0.4950276243093923,0.4950276243093923,43.1,0.4429097605893186,0.5570902394106814,2016
195,14000US36005026701,0.07606490872210954,0.6959939148073022,0.6959939148073022,33.5,0.49036511156186613,0.5096348884381339,2016
196,14000US36005026702,0.15519171564511614,0.7759585782255808,0.7759585782255808,32.9,0.43045060173523647,0.5695493982647635,2016
197,14000US36005026900,0.1466275659824047,0.733404425486537,0.733404425486537,34.2,0.46467608637696617,0.5353239136230339,2016
198,14000US36005027300,0.16746119056350078,0.7591981420364259,0.7591981420364259,32.3,0.45776799902212445,0.5422320009778756,2016
199,14000US36005027401,0.0,0.20924574209245742,0.20924574209245742,48.4,0.48661800486618007,0.51338199513382,2016
200,14000US36005027402,0.008664058133035215,0.23840134153158188,0.23840134153158188,51.3,0.4485746226942426,0.5514253773057574,2016
201,14000US36005027600,0.5084745762711864,0.13559322033898305,0.13559322033898305,23.4,0.559322033898305,0.4406779661016949,2016
202,14000US36005027700,0.12994851766376708,0.7092135629327179,0.7092135629327179,33.1,0.5302680631990059,0.4697319368009941,2016
203,14000US36005027900,0.1540216771249287,0.5881346263548203,0.5881346263548203,38.8,0.53593839132915,0.46406160867084995,2016
204,14000US36005028100,0.25753830944142364,0.384330202669303,0.384330202669303,50.7,0.46959960454770144,0.5304003954522986,2016
205,14000US36005028300,0.28610027018913237,0.6757730411287901,0.6757730411287901,30.5,0.39657760432302613,0.6034223956769739,2016
206,14000US36005028400,0.2954876273653566,0.38719068413391555,0.38719068413391555,53.7,0.6855895196506551,0.314410480349345,2016
207,14000US36005028500,0.03501827040194884,0.37789281364190014,0.37789281364190014,36.2,0.47990255785627284,0.5200974421437271,2016
208,14000US36005028600,0.01764705882352941,0.4184873949579832,0.4184873949579832,42.7,0.5218487394957984,0.4781512605042017,2016
209,14000US36005028700,0.11436672967863894,0.5160680529300568,0.5160680529300568,33.7,0.498109640831758,0.501890359168242,2016
210,14000US36005028800,0.055274971941638606,0.19276094276094277,0.19276094276094277,41.8,0.5339506172839507,0.4660493827160494,2016
211,14000US36005028900,0.036743674367436745,0.6611661166116611,0.6611661166116611,38.8,0.4941694169416942,0.5058305830583059,2016
212,14000US36005029301,0.062095032397408205,0.14146868250539957,0.14146868250539957,57.5,0.4222462203023758,0.5777537796976242,2016
213,14000US36005029302,0.06291079812206572,0.19417840375586853,0.19417840375586853,50.8,0.464037558685446,0.535962441314554,2016
214,14000US36005029500,0.12306486380560455,0.3184401332549481,0.3184401332549481,34.1,0.5042132079169116,0.4957867920830884,2016
215,14000US36005029600,0.18263473053892215,0.23592814371257484,0.23592814371257484,32.7,0.47305389221556887,0.5269461077844312,2016
216,14000US36005029700,0.050488145048814506,0.22119944211994422,0.22119944211994422,46.4,0.4820083682008368,0.5179916317991632,2016
217,14000US36005030000,0.04473827205216446,0.5134939322586488,0.5134939322586488,36.2,0.473464952001449,0.526535047998551,2016
218,14000US36005030100,0.04048892284186402,0.3422459893048128,0.3422459893048128,65.7,0.39266615737203975,0.6073338426279603,2016
219,14000US36005030200,0.605873417721519,0.23503797468354432,0.23503797468354432,42.9,0.38318987341772154,0.6168101265822785,2016
220,14000US36005030701,0.028323262839879154,0.15709969788519637,0.15709969788519637,44.8,0.47979607250755285,0.5202039274924471,2016
221,14000US36005030900,0.056158940397351,0.1891390728476821,0.1891390728476821,50.8,0.4458278145695364,0.5541721854304635,2016
222,14000US36005031000,0.26997357186420007,0.2862370400487904,0.2862370400487904,52.5,0.46655824354543607,0.5334417564545639,2016
223,14000US36005031200,0.17840095465393796,0.15334128878281622,0.15334128878281622,42.8,0.4946300715990454,0.5053699284009546,2016
224,14000US36005031400,0.09849521203830369,0.3643410852713178,0.3643410852713178,42.8,0.5389876880984952,0.46101231190150477,2016
225,14000US36005031600,0.15035538545653362,0.3132859486057955,0.3132859486057955,40.2,0.5292509568069984,0.47074904319300165,2016
226,14000US36005031800,0.1819080573405833,0.33069698467622344,0.33069698467622344,41.9,0.4458724666337123,0.5541275333662877,2016
227,14000US36005031900,0.0779816513761468,0.21100917431192662,0.21100917431192662,20.2,0.3103975535168196,0.6896024464831805,2016
228,14000US36005032300,0.0889390519187359,0.14627539503386006,0.14627539503386006,47.0,0.5146726862302483,0.4853273137697517,2016
