GEOID,median_HH_income,median_rent,median_val_own_prop,perc_white,perc_poverty,perc_o25_ed,owner_occ,rent_occ,rent_vac,temp_vac,gentri_score_2012,gentrification_ind,geometry,w_gentrification_ind,gentrification_std,w_gentrification_std,p-sim,sig,labels
14000US36005003100,39962.0,1014.0,30000.0,0.0045513654096228,0.1709233791748526,0.4303232998885172,0.2275229357798165,0.7064220183486238,0.0330275229357798,0.0,-2.0215732050270905,-2.0215732050270905,"POLYGON ((-73.90820699999999 40.80715199999999, -73.907839 40.808206, -73.90753699999999 40.80906, -73.90725999999999 40.809937, -73.906852 40.811209, -73.90633 40.812667, -73.905413 40.812476, -73.904466 40.812282, -73.90418 40.81212499999999, -73.90341699999999 40.811507, -73.903243 40.810713, -73.903074 40.80988, -73.90496 40.808531, -73.90561599999999 40.808097, -73.90608899999999 40.807744, -73.90635 40.807499, -73.906655 40.807312, -73.907833 40.806762, -73.90844299999999 40.806477, -73.90820699999999 40.80715199999999))",-3.765170557783086,-2.021573205027091,-3.7270348657404786,0.001,1,LL
14000US36005003300,19784.0,479.0,316700.0,0.0033748701973001,0.4588336192109777,0.3303696771174543,0.0990180032733224,0.8551554828150573,0.0343698854337152,0.0,-4.079990428798598,-4.079990428798598,"POLYGON ((-73.915633 40.809697, -73.915178 40.810427, -73.914333 40.810255, -73.91403099999999 40.810174, -73.913808 40.810152, -73.913676 40.81013799999999, -73.913586 40.810119, -73.913489 40.810075, -73.913415 40.81001699999999, -73.913355 40.809913, -73.913319 40.809751, -73.913302 40.809656, -73.91247899999999 40.809343, -73.91157 40.80907, -73.91069299999999 40.808809, -73.90976499999999 40.808604, -73.90883699999999 40.808409, -73.907839 40.808206, -73.90820699999999 40.80715199999999, -73.90844299999999 40.806477, -73.909127 40.806166, -73.90958599999999 40.806326, -73.910782 40.8067, -73.91166799999999 40.806966, -73.912543 40.807243, -73.91339599999999 40.807609, -73.914332 40.808007, -73.915392 40.808453, -73.916184 40.80878999999999, -73.915633 40.809697))",-3.44892128077665,-4.079990428798598,-3.4107855887340426,0.001,1,LL
14000US36005003500,22267.0,773.0,309100.0,0.0071942446043165,0.3919022154316272,0.2282157676348547,0.0535068691250903,0.8929862617498192,0.0159074475777295,0.0,-3.7693724897500234,-3.7693724897500234,"POLYGON ((-73.91094799999999 40.813621, -73.91001899999999 40.813432, -73.909075 40.813233, -73.908159 40.813044, -73.907245 40.812855, -73.90633 40.812667, -73.906852 40.811209, -73.90725999999999 40.809937, -73.90753699999999 40.80906, -73.907839 40.808206, -73.90883699999999 40.808409, -73.90976499999999 40.808604, -73.91069299999999 40.808809, -73.910366 40.809645, -73.910045 40.81051799999999, -73.90959599999999 40.811777, -73.91023799999999 40.811929, -73.910308 40.81230499999999, -73.91094799999999 40.813621))",-3.539845797436617,-3.769372489750024,-3.5017101053940096,0.001,1,LL
14000US36005003700,9327.0,872.0,526553.8311491936,0.1909547738693467,0.5729166666666666,0.3260869565217391,0.0,1.0,0.0,0.0,-3.960981361949366,-3.960981361949366,"POLYGON ((-73.91484699999999 40.810994, -73.914474 40.811651, -73.914098 40.812301, -73.91371599999999 40.812953, -73.913337 40.813611, -73.912954 40.814269, -73.911812 40.813883, -73.91094799999999 40.813621, -73.910308 40.81230499999999, -73.91023799999999 40.811929, -73.90959599999999 40.811777, -73.910045 40.81051799999999, -73.910366 40.809645, -73.91069299999999 40.808809, -73.91157 40.80907, -73.91247899999999 40.809343, -73.913302 40.809656, -73.913319 40.809751, -73.913355 40.809913, -73.913415 40.81001699999999, -73.913489 40.810075, -73.913586 40.810119, -73.913676 40.81013799999999, -73.913808 40.810152, -73.91403099999999 40.810174, -73.914333 40.810255, -73.915178 40.810427, -73.91484699999999 40.810994))",-3.3563591814030933,-3.9609813619493663,-3.318223489360486,0.001,1,LL
14000US36005003800,46534.0,1056.0,404000.0,0.0184190330007674,0.2899728997289973,0.5064935064935064,0.3278688524590163,0.5362997658079626,0.0491803278688524,0.0515222482435597,-1.0851926625054407,-1.0851926625054407,"POLYGON ((-73.864831 40.821139, -73.863883 40.82127, -73.86297999999999 40.82138399999999, -73.86202899999999 40.821509, -73.861531 40.819379, -73.862464 40.819247, -73.86339099999999 40.819122, -73.863705 40.819083, -73.86431399999999 40.818999, -73.86451099999999 40.819847, -73.865746 40.821012, -73.864831 40.821139))",-2.215799851897639,-1.0851926625054409,-2.177664159855032,0.002,1,LL
14000US36005003900,27608.0,930.0,444400.0,0.0209726443768996,0.3491002570694087,0.3132499361756446,0.0646319569120287,0.8083482944344704,0.0632854578096947,0.0,-3.11761614050118,-3.11761614050118,"POLYGON ((-73.92644299999999 40.811507, -73.92555299999999 40.811941, -73.924683 40.812384, -73.923726 40.811979, -73.921486 40.811035, -73.918049 40.809575, -73.916184 40.80878999999999, -73.916589 40.808133, -73.91701499999999 40.807506, -73.917479 40.806823, -73.919224 40.807558, -73.920046 40.807907, -73.92288599999999 40.809106, -73.92514199999999 40.81005, -73.92614 40.810503, -73.926321 40.810586, -73.927121 40.810949, -73.92644299999999 40.811507))",-4.090319515083419,-3.1176161405011804,-4.052183823040812,0.001,1,LL
14000US36005004001,47841.0,970.0,350000.0,0.1212903225806451,0.1431411530815109,0.4063063063063063,0.4389380530973451,0.4513274336283185,0.0,0.0566371681415929,-0.3521540507876867,-0.3521540507876867,"POLYGON ((-73.860674 40.828419, -73.85961999999999 40.828548, -73.859938 40.829247, -73.86026099999999 40.829947, -73.85699 40.830385, -73.85682199999999 40.829665, -73.856656 40.828945, -73.85649099999999 40.828225, -73.85632799999999 40.827508, -73.856151 40.82677, -73.8563 40.826757, -73.85645 40.826744, -73.856747 40.826705, -73.857021 40.826656, -73.85727799999999 40.826599, -73.858672 40.826424, -73.859703 40.826277, -73.860674 40.828419))",-2.075620249865544,-0.3521540507876869,-2.037484557822937,0.002,1,LL
14000US36005004100,18516.0,601.0,315900.0,0.0067869813358013,0.4727452923686818,0.2927955665024631,0.0713286713286713,0.8694638694638694,0.0195804195804195,0.0111888111888111,-4.0173605395777106,-4.0173605395777106,"POLYGON ((-73.923829 40.812824, -73.92287499999999 40.813315, -73.922088 40.813731, -73.920119 40.812894, -73.916838 40.811656, -73.91484699999999 40.810994, -73.915178 40.810427, -73.915633 40.809697, -73.916184 40.80878999999999, -73.918049 40.809575, -73.921486 40.811035, -73.923726 40.811979, -73.924683 40.812384, -73.923829 40.812824))",-3.9668786429666505,-4.0173605395777106,-3.9287429509240432,0.001,1,LL
14000US36005004200,22135.0,737.0,218500.0,0.0202658244505856,0.3254873115115851,0.3912769972740616,0.0718884120171673,0.9005722460658083,0.013590844062947,0.0,-3.3231101688810147,-3.3231101688810147,"POLYGON ((-73.86984199999999 40.824923, -73.86787799999999 40.825178, -73.86770299999999 40.825201, -73.86490999999999 40.825596, -73.86474799999999 40.825617, -73.862166 40.825966, -73.86120699999999 40.826087, -73.859703 40.826277, -73.858672 40.826424, -73.85727799999999 40.826599, -73.857021 40.826656, -73.856747 40.826705, -73.85645 40.826744, -73.8563 40.826757, -73.856275 40.826628, -73.85623099999999 40.826468, -73.8562 40.826353, -73.85616999999999 40.826177, -73.856162 40.826042, -73.85597199999999 40.826064, -73.855869 40.825615, -73.85564599999999 40.824633, -73.855486 40.823912, -73.855312 40.823192, -73.858445 40.822774, -73.85826399999999 40.822013, -73.859262 40.821882, -73.860193 40.821757, -73.861114 40.821632, -73.86202899999999 40.821509, -73.86297999999999 40.82138399999999, -73.863883 40.82127, -73.864831 40.821139, -73.865746 40.821012, -73.867019 40.822303, -73.86776499999999 40.822992, -73.86827699999999 40.823421, -73.869111 40.82423, -73.86949899999999 40.824565, -73.86960000000001 40.824683, -73.869721 40.824826, -73.86984199999999 40.824923))",-2.003974843929086,-3.323110168881015,-1.9658391518864788,0.005,1,LL
14000US36005004300,21827.0,766.0,444700.0,0.0044512925868858,0.4461778471138845,0.3298103823437985,0.0862821134270479,0.8458555501696559,0.0494425593795443,0.0,-3.634744271430437,-3.634744271430437,"POLYGON ((-73.921211 40.814174, -73.920913 40.814333, -73.92048199999999 40.814564, -73.920349 40.814629, -73.919467 40.815074, -73.918618 40.815523, -73.9179 40.815902, -73.917625 40.816055, -73.916771 40.815699, -73.91495399999999 40.814937, -73.912954 40.814269, -73.913337 40.813611, -73.91371599999999 40.812953, -73.914098 40.812301, -73.914474 40.811651, -73.91484699999999 40.810994, -73.916838 40.811656, -73.920119 40.812894, -73.922088 40.813731, -73.921211 40.814174))",-3.684772496791292,-3.6347442714304377,-3.6466368047486846,0.001,1,LL
14000US36005004400,23102.0,448.0,407700.0,0.0066252587991718,0.4,0.3076923076923077,0.0933488914819136,0.8809801633605601,0.0,0.0,-3.7240031703370806,-3.7240031703370806,"POLYGON ((-73.87272299999999 40.826819, -73.871979 40.82692, -73.871037 40.827053, -73.870115 40.827171, -73.86918399999999 40.827298, -73.868223 40.827426, -73.867268 40.827554, -73.86634599999999 40.82768, -73.86542 40.827802, -73.86449399999999 40.827926, -73.86357199999999 40.828049, -73.86264199999999 40.82817, -73.861717 40.828296, -73.860674 40.828419, -73.859703 40.826277, -73.86120699999999 40.826087, -73.862166 40.825966, -73.86474799999999 40.825617, -73.86490999999999 40.825596, -73.86770299999999 40.825201, -73.86787799999999 40.825178, -73.86984199999999 40.824923, -73.870519 40.824841, -73.871515 40.824715, -73.872125 40.82463, -73.872506 40.824591, -73.87258799999999 40.82488, -73.872697 40.826678, -73.87272299999999 40.826819))",-2.0590456207238503,-3.724003170337081,-2.020909928681243,0.005,1,LL
14000US36005004600,44297.0,744.0,162500.0,0.0162748643761302,0.2288629737609329,0.4604569420035149,0.2439716312056737,0.7290780141843972,0.0085106382978723,0.0,-2.1216042705356677,-2.1216042705356677,"POLYGON ((-73.871515 40.824715, -73.870519 40.824841, -73.86984199999999 40.824923, -73.869721 40.824826, -73.86960000000001 40.824683, -73.86949899999999 40.824565, -73.869111 40.82423, -73.86827699999999 40.823421, -73.86776499999999 40.822992, -73.867019 40.822303, -73.865746 40.821012, -73.86669599999999 40.82088, -73.867656 40.820751, -73.86857599999999 40.820624, -73.868881 40.820586, -73.87050099999999 40.820364, -73.87100199999999 40.822563, -73.871419 40.824329, -73.87145799999999 40.824494, -73.871489 40.824624, -73.871515 40.824715))",-2.5470470548703235,-2.121604270535668,-2.508911362827716,0.001,1,LL
14000US36005004800,24437.0,1011.0,354000.0,0.0154075546719681,0.3841166936790924,0.2339694656488549,0.0658640226628895,0.8080736543909348,0.0495750708215297,0.0,-3.3965248636829037,-3.3965248636829037,"POLYGON ((-73.876402 40.82897699999999, -73.875507 40.829234, -73.87454699999999 40.829522, -73.873728 40.829753, -73.873316 40.82987, -73.873193 40.829905, -73.87302 40.829366, -73.87281399999999 40.828073, -73.872772 40.82763, -73.872737 40.827093, -73.87272299999999 40.826819, -73.872697 40.826678, -73.87258799999999 40.82488, -73.872506 40.824591, -73.87262199999999 40.824571, -73.872823 40.824535, -73.873554 40.82441, -73.87421399999999 40.824345, -73.87437 40.82433, -73.87469299999999 40.824287, -73.87528499999999 40.824208, -73.87580199999999 40.826402, -73.875871 40.826698, -73.876402 40.82897699999999))",-2.3492014834129877,-3.396524863682904,-2.3110657913703805,0.002,1,LL
14000US36005005001,31250.0,1236.0,455600.0,0.0,0.3207417582417582,0.3027861698556562,0.1316614420062695,0.7811912225705329,0.0150470219435736,0.0,-2.356079510130505,-2.356079510130505,"POLYGON ((-73.880427 40.82577999999999, -73.87950099999999 40.825905, -73.87857699999999 40.82603, -73.87765499999999 40.826151, -73.87672499999999 40.82627799999999, -73.87580199999999 40.826402, -73.87528499999999 40.824208, -73.87621299999999 40.824084, -73.87713599999999 40.823958, -73.87806399999999 40.823834, -73.87898899999999 40.823711, -73.87993 40.82364099999999, -73.880427 40.82577999999999))",-2.9602534454043576,-2.3560795101305056,-2.9221177533617504,0.001,1,LL
14000US36005005002,29338.0,1098.0,521300.0,0.0034536349507857,0.4001141552511416,0.2663910218546958,0.043765903307888,0.8478371501272265,0.0193384223918575,0.0,-3.0087865795633344,-3.0087865795633344,"POLYGON ((-73.881046 40.828432, -73.880112 40.828511, -73.879171 40.828582, -73.878703 40.828621, -73.878235 40.82866, -73.87729899999999 40.828742, -73.876402 40.82897699999999, -73.875871 40.826698, -73.87580199999999 40.826402, -73.87672499999999 40.82627799999999, -73.87765499999999 40.826151, -73.87857699999999 40.82603, -73.87950099999999 40.825905, -73.880427 40.82577999999999, -73.881046 40.828432))",-2.8786650617252536,-3.008786579563335,-2.8405293696826464,0.001,1,LL
14000US36005005100,20233.0,494.0,526553.8311491936,0.0032679738562091,0.4225855901890649,0.2807431436154526,0.0,0.9630905511811024,0.0221456692913385,0.0,-4.048763939806976,-4.048763939806976,"POLYGON ((-73.93263 40.810606, -73.932605 40.81151699999999, -73.932602 40.811988, -73.93249299999999 40.812884, -73.93242499999999 40.813566, -73.932417 40.814025, -73.93240999999999 40.81406, -73.932401 40.814151, -73.932158 40.81415399999999, -73.931353 40.813833, -73.93127199999999 40.813707, -73.93115999999999 40.813652, -73.93102 40.813579, -73.93057 40.813373, -73.93027599999999 40.813256, -73.92885699999999 40.81488, -73.928218 40.81653499999999, -73.927313 40.81856, -73.92635799999999 40.818321, -73.925794 40.818173, -73.92538499999999 40.81806599999999, -73.925185 40.818013, -73.92622 40.816759, -73.926444 40.816458, -73.926627 40.816119, -73.92567 40.815876, -73.925501 40.815833, -73.925055 40.815722, -73.924887 40.815677, -73.92400000000001 40.815439, -73.92309299999999 40.816698, -73.921245 40.81622, -73.921583 40.81554999999999, -73.92145499999999 40.815527, -73.92128799999999 40.81542899999999, -73.92110099999999 40.815243, -73.92048199999999 40.814564, -73.920913 40.814333, -73.921211 40.814174, -73.922088 40.813731, -73.92287499999999 40.813315, -73.923829 40.812824, -73.924683 40.812384, -73.92555299999999 40.811941, -73.92644299999999 40.811507, -73.927121 40.810949, -73.927673 40.810235, -73.927773 40.810108, -73.928135 40.809622, -73.92880599999999 40.809899, -73.929219 40.80956399999999, -73.929332 40.80947099999999, -73.92944 40.809384, -73.92952199999999 40.809322, -73.93010799999999 40.808877, -73.930938 40.808253, -73.93180099999999 40.807876, -73.931825 40.807902, -73.932112 40.808182, -73.932346 40.808586, -73.93247699999999 40.808864, -73.93257 40.809256, -73.932586 40.809676, -73.932615 40.810015, -73.93263 40.810606))",-3.517201978248649,-4.048763939806976,-3.479066286206042,0.001,1,LL
14000US36005005200,16810.0,555.0,350000.0,0.0042293233082706,0.5078328981723238,0.2853087295954578,0.029520295202952,0.9126691266912668,0.031980319803198,0.025830258302583,-4.265049707221418,-4.265049707221418,"POLYGON ((-73.884531 40.825647, -73.883832 40.828271, -73.88295099999999 40.828304, -73.881981 40.828356, -73.881046 40.828432, -73.880427 40.82577999999999, -73.87993 40.82364099999999, -73.881787 40.823402, -73.882577 40.823277, -73.882761 40.823248, -73.884411 40.82297, -73.884568 40.824928, -73.884531 40.825647))",-2.902356090182462,-4.265049707221418,-2.864220398139855,0.001,1,LL
14000US36005005300,16173.0,785.0,526553.8311491936,0.0151285930408472,0.5253456221198156,0.4498898678414097,0.0,0.8071915685058897,0.1475511469311841,0.0,-4.0669380057640625,-4.0669380057640625,"POLYGON ((-73.923647 40.850902, -73.922978 40.852022, -73.92270599999999 40.852479, -73.92219899999999 40.853112, -73.921626 40.853966, -73.921581 40.854046, -73.921536 40.854127, -73.921215 40.854693, -73.92113599999999 40.854215, -73.9204 40.853817, -73.920148 40.853681, -73.91982 40.853486, -73.919702 40.85340799999999, -73.919595 40.853339, -73.91986 40.853052, -73.920813 40.85202, -73.92213699999999 40.850453, -73.92242 40.850123, -73.922618 40.850173, -73.92281 40.850221, -73.923305 40.850341, -73.92390399999999 40.850488, -73.923647 40.850902))",-3.0550378381568164,-4.0669380057640625,-3.016902146114209,0.001,1,LL
