GEOID,median_HH_income,median_rent,median_val_own_prop,perc_white,perc_poverty,perc_o25_ed,owner_occ,rent_occ,rent_vac,temp_vac,gentri_score_2012,gentrification_ind,geometry,w_gentrification_ind,gentrification_std,w_gentrification_std,p-sim,sig,labels
14000US36005002800,49180.0,937.0,254700.0,0.0071028037383177,0.0811375993308239,0.550502512562814,0.1626283367556468,0.8193018480492813,0.0,0.0,-1.4201344908490032,-1.4201344908490032,"POLYGON ((-73.884411 40.82297, -73.882761 40.823248, -73.882577 40.823277, -73.881787 40.823402, -73.87993 40.82364099999999, -73.87898899999999 40.823711, -73.87806399999999 40.823834, -73.87713599999999 40.823958, -73.87621299999999 40.824084, -73.87528499999999 40.824208, -73.87469299999999 40.824287, -73.87437 40.82433, -73.87421399999999 40.824345, -73.873554 40.82441, -73.87343199999999 40.824343, -73.873413 40.824225, -73.87338299999999 40.824032, -73.872991 40.822302, -73.872468 40.820151, -73.873057 40.820066, -73.875646 40.819698, -73.876126 40.81963, -73.877844 40.819418, -73.879769 40.819181, -73.880546 40.818468, -73.88098099999999 40.818238, -73.882448 40.819269, -73.883788 40.821933, -73.884328 40.822614, -73.88435799999999 40.822739, -73.884396 40.822902, -73.884411 40.82297))",-2.4872686283204404,-1.420134490849003,-2.4525682338837567,0.001,1,LL
14000US36005003100,45101.0,1025.0,58100.0,0.0080275229357798,0.1932021466905187,0.3984375,0.2325581395348837,0.7674418604651163,0.0,0.0,-2.104830458379865,-2.104830458379865,"POLYGON ((-73.90820699999999 40.80715199999999, -73.907839 40.808206, -73.90753699999999 40.80906, -73.90725999999999 40.809937, -73.906852 40.811209, -73.90633 40.812667, -73.905413 40.812476, -73.904466 40.812282, -73.90418 40.81212499999999, -73.90341699999999 40.811507, -73.903243 40.810713, -73.903074 40.80988, -73.90496 40.808531, -73.90561599999999 40.808097, -73.90608899999999 40.807744, -73.90635 40.807499, -73.906655 40.807312, -73.907833 40.806762, -73.90844299999999 40.806477, -73.90820699999999 40.80715199999999))",-3.6172408409216934,-2.104830458379865,-3.5825404464850097,0.001,1,LL
14000US36005003300,20268.0,626.0,406300.0,0.0116731517509727,0.4809805579036348,0.2982283464566929,0.0986582478295185,0.835043409629045,0.0410418310970797,0.0,-3.9160444448198684,-3.9160444448198684,"POLYGON ((-73.915633 40.809697, -73.915178 40.810427, -73.914333 40.810255, -73.91403099999999 40.810174, -73.913808 40.810152, -73.913676 40.81013799999999, -73.913586 40.810119, -73.913489 40.810075, -73.913415 40.81001699999999, -73.913355 40.809913, -73.913319 40.809751, -73.913302 40.809656, -73.91247899999999 40.809343, -73.91157 40.80907, -73.91069299999999 40.808809, -73.90976499999999 40.808604, -73.90883699999999 40.808409, -73.907839 40.808206, -73.90820699999999 40.80715199999999, -73.90844299999999 40.806477, -73.909127 40.806166, -73.90958599999999 40.806326, -73.910782 40.8067, -73.91166799999999 40.806966, -73.912543 40.807243, -73.91339599999999 40.807609, -73.914332 40.808007, -73.915392 40.808453, -73.916184 40.80878999999999, -73.915633 40.809697))",-3.326303167656388,-3.9160444448198684,-3.2916027732197044,0.001,1,LL
14000US36005003500,26066.0,880.0,420000.0,0.0038119440914866,0.3815887156644394,0.2862024775736864,0.0680851063829787,0.8872340425531915,0.0326241134751773,0.0,-3.4222806759345947,-3.4222806759345947,"POLYGON ((-73.91094799999999 40.813621, -73.91001899999999 40.813432, -73.909075 40.813233, -73.908159 40.813044, -73.907245 40.812855, -73.90633 40.812667, -73.906852 40.811209, -73.90725999999999 40.809937, -73.90753699999999 40.80906, -73.907839 40.808206, -73.90883699999999 40.808409, -73.90976499999999 40.808604, -73.91069299999999 40.808809, -73.910366 40.809645, -73.910045 40.81051799999999, -73.90959599999999 40.811777, -73.91023799999999 40.811929, -73.910308 40.81230499999999, -73.91094799999999 40.813621))",-3.4141959547020115,-3.4222806759345947,-3.379495560265328,0.001,1,LL
14000US36005003700,61285.43672692674,930.0,582735.2271784232,0.2007168458781362,0.4137931034482758,0.2277227722772277,0.0,1.0,0.0,0.0,-2.9314162712273135,-2.9314162712273135,"POLYGON ((-73.91484699999999 40.810994, -73.914474 40.811651, -73.914098 40.812301, -73.91371599999999 40.812953, -73.913337 40.813611, -73.912954 40.814269, -73.911812 40.813883, -73.91094799999999 40.813621, -73.910308 40.81230499999999, -73.91023799999999 40.811929, -73.90959599999999 40.811777, -73.910045 40.81051799999999, -73.910366 40.809645, -73.91069299999999 40.808809, -73.91157 40.80907, -73.91247899999999 40.809343, -73.913302 40.809656, -73.913319 40.809751, -73.913355 40.809913, -73.913415 40.81001699999999, -73.913489 40.810075, -73.913586 40.810119, -73.913676 40.81013799999999, -73.913808 40.810152, -73.91403099999999 40.810174, -73.914333 40.810255, -73.915178 40.810427, -73.91484699999999 40.810994))",-3.349012160545157,-2.9314162712273135,-3.314311766108473,0.001,1,LL
14000US36005003800,30694.0,911.0,350000.0,0.0112359550561797,0.3880208333333333,0.434416365824308,0.2332563510392609,0.6535796766743649,0.0415704387990762,0.0277136258660508,-2.429242686703912,-2.429242686703912,"POLYGON ((-73.864831 40.821139, -73.863883 40.82127, -73.86297999999999 40.82138399999999, -73.86202899999999 40.821509, -73.861531 40.819379, -73.862464 40.819247, -73.86339099999999 40.819122, -73.863705 40.819083, -73.86431399999999 40.818999, -73.86451099999999 40.819847, -73.865746 40.821012, -73.864831 40.821139))",-2.2026294794735835,-2.429242686703912,-2.1679290850368997,0.001,1,LL
14000US36005003900,28537.0,1067.0,245000.0,0.045783875443194,0.3366440146366963,0.2676348547717842,0.0466459351399378,0.8031985784095957,0.047978676143936,0.0,-3.170670202369486,-3.170670202369486,"POLYGON ((-73.92644299999999 40.811507, -73.92555299999999 40.811941, -73.924683 40.812384, -73.923726 40.811979, -73.921486 40.811035, -73.918049 40.809575, -73.916184 40.80878999999999, -73.916589 40.808133, -73.91701499999999 40.807506, -73.917479 40.806823, -73.919224 40.807558, -73.920046 40.807907, -73.92288599999999 40.809106, -73.92514199999999 40.81005, -73.92614 40.810503, -73.926321 40.810586, -73.927121 40.810949, -73.92644299999999 40.811507))",-4.007644225026773,-3.170670202369486,-3.9729438305900895,0.001,1,LL
14000US36005004001,49709.0,1057.0,409500.0,0.1148421759570181,0.1403162055335968,0.4692585895117541,0.4625228519195612,0.4625228519195612,0.0182815356489945,0.0201096892138939,-0.5079538758263015,-0.5079538758263015,"POLYGON ((-73.860674 40.828419, -73.85961999999999 40.828548, -73.859938 40.829247, -73.86026099999999 40.829947, -73.85699 40.830385, -73.85682199999999 40.829665, -73.856656 40.828945, -73.85649099999999 40.828225, -73.85632799999999 40.827508, -73.856151 40.82677, -73.8563 40.826757, -73.85645 40.826744, -73.856747 40.826705, -73.857021 40.826656, -73.85727799999999 40.826599, -73.858672 40.826424, -73.859703 40.826277, -73.860674 40.828419))",-2.230298898297578,-0.5079538758263014,-2.1955985038608943,0.001,1,LL
14000US36005004100,18394.0,538.0,342900.0,0.0057989690721649,0.4639727361246348,0.2744901370779004,0.0722781335773101,0.8673376029277219,0.0288197621225983,0.0,-4.131500855261496,-4.131500855261496,"POLYGON ((-73.923829 40.812824, -73.92287499999999 40.813315, -73.922088 40.813731, -73.920119 40.812894, -73.916838 40.811656, -73.91484699999999 40.810994, -73.915178 40.810427, -73.915633 40.809697, -73.916184 40.80878999999999, -73.918049 40.809575, -73.921486 40.811035, -73.923726 40.811979, -73.924683 40.812384, -73.923829 40.812824))",-3.7630243833617496,-4.131500855261496,-3.728323988925066,0.001,1,LL
14000US36005004200,23250.0,815.0,582735.2271784232,0.0461264016309887,0.3726346433770015,0.3844524465155687,0.0974212034383954,0.8868194842406877,0.0157593123209169,0.0,-3.0339774705095692,-3.0339774705095692,"POLYGON ((-73.86984199999999 40.824923, -73.86787799999999 40.825178, -73.86770299999999 40.825201, -73.86490999999999 40.825596, -73.86474799999999 40.825617, -73.862166 40.825966, -73.86120699999999 40.826087, -73.859703 40.826277, -73.858672 40.826424, -73.85727799999999 40.826599, -73.857021 40.826656, -73.856747 40.826705, -73.85645 40.826744, -73.8563 40.826757, -73.856275 40.826628, -73.85623099999999 40.826468, -73.8562 40.826353, -73.85616999999999 40.826177, -73.856162 40.826042, -73.85597199999999 40.826064, -73.855869 40.825615, -73.85564599999999 40.824633, -73.855486 40.823912, -73.855312 40.823192, -73.858445 40.822774, -73.85826399999999 40.822013, -73.859262 40.821882, -73.860193 40.821757, -73.861114 40.821632, -73.86202899999999 40.821509, -73.86297999999999 40.82138399999999, -73.863883 40.82127, -73.864831 40.821139, -73.865746 40.821012, -73.867019 40.822303, -73.86776499999999 40.822992, -73.86827699999999 40.823421, -73.869111 40.82423, -73.86949899999999 40.824565, -73.86960000000001 40.824683, -73.869721 40.824826, -73.86984199999999 40.824923))",-2.474352299135565,-3.0339774705095692,-2.439651904698881,0.002,1,LL
14000US36005004300,21551.0,786.0,439900.0,0.003819963461219,0.4921722113502935,0.2931083786102373,0.0943747094374709,0.8558809855880986,0.0497443049744305,0.0,-3.8343004093524975,-3.8343004093524975,"POLYGON ((-73.921211 40.814174, -73.920913 40.814333, -73.92048199999999 40.814564, -73.920349 40.814629, -73.919467 40.815074, -73.918618 40.815523, -73.9179 40.815902, -73.917625 40.816055, -73.916771 40.815699, -73.91495399999999 40.814937, -73.912954 40.814269, -73.913337 40.813611, -73.91371599999999 40.812953, -73.914098 40.812301, -73.914474 40.811651, -73.91484699999999 40.810994, -73.916838 40.811656, -73.920119 40.812894, -73.922088 40.813731, -73.921211 40.814174))",-3.389129294321672,-3.8343004093524975,-3.3544288998849883,0.001,1,LL
14000US36005004400,20725.0,480.0,362500.0,0.0167806090739589,0.3896024464831804,0.3260640168835736,0.0678066037735849,0.8962264150943396,0.0117924528301886,0.0,-3.792064238745718,-3.792064238745718,"POLYGON ((-73.87272299999999 40.826819, -73.871979 40.82692, -73.871037 40.827053, -73.870115 40.827171, -73.86918399999999 40.827298, -73.868223 40.827426, -73.867268 40.827554, -73.86634599999999 40.82768, -73.86542 40.827802, -73.86449399999999 40.827926, -73.86357199999999 40.828049, -73.86264199999999 40.82817, -73.861717 40.828296, -73.860674 40.828419, -73.859703 40.826277, -73.86120699999999 40.826087, -73.862166 40.825966, -73.86474799999999 40.825617, -73.86490999999999 40.825596, -73.86770299999999 40.825201, -73.86787799999999 40.825178, -73.86984199999999 40.824923, -73.870519 40.824841, -73.871515 40.824715, -73.872125 40.82463, -73.872506 40.824591, -73.87258799999999 40.82488, -73.872697 40.826678, -73.87272299999999 40.826819))",-2.2512151857511955,-3.792064238745718,-2.216514791314512,0.001,1,LL
14000US36005004600,40625.0,808.0,135200.0,0.0258097165991902,0.2421203438395415,0.4945240101095198,0.2396121883656509,0.7271468144044322,0.0138504155124653,0.0,-2.17047434539083,-2.17047434539083,"POLYGON ((-73.871515 40.824715, -73.870519 40.824841, -73.86984199999999 40.824923, -73.869721 40.824826, -73.86960000000001 40.824683, -73.86949899999999 40.824565, -73.869111 40.82423, -73.86827699999999 40.823421, -73.86776499999999 40.822992, -73.867019 40.822303, -73.865746 40.821012, -73.86669599999999 40.82088, -73.867656 40.820751, -73.86857599999999 40.820624, -73.868881 40.820586, -73.87050099999999 40.820364, -73.87100199999999 40.822563, -73.871419 40.824329, -73.87145799999999 40.824494, -73.871489 40.824624, -73.871515 40.824715))",-2.332584944525804,-2.17047434539083,-2.2978845500891203,0.002,1,LL
14000US36005004800,30179.0,1095.0,582735.2271784232,0.0064387211367673,0.2951807228915662,0.3198247535596933,0.0664359861591695,0.8525951557093425,0.0408304498269896,0.0,-2.662475431252829,-2.662475431252829,"POLYGON ((-73.876402 40.82897699999999, -73.875507 40.829234, -73.87454699999999 40.829522, -73.873728 40.829753, -73.873316 40.82987, -73.873193 40.829905, -73.87302 40.829366, -73.87281399999999 40.828073, -73.872772 40.82763, -73.872737 40.827093, -73.87272299999999 40.826819, -73.872697 40.826678, -73.87258799999999 40.82488, -73.872506 40.824591, -73.87262199999999 40.824571, -73.872823 40.824535, -73.873554 40.82441, -73.87421399999999 40.824345, -73.87437 40.82433, -73.87469299999999 40.824287, -73.87528499999999 40.824208, -73.87580199999999 40.826402, -73.875871 40.826698, -73.876402 40.82897699999999))",-2.4174231542523494,-2.662475431252829,-2.3827227598156657,0.001,1,LL
14000US36005005001,27283.0,1291.0,381800.0,0.0090716077977224,0.367665418227216,0.3815701929474384,0.1380552220888355,0.8235294117647058,0.0132052821128451,0.0,-2.6482308138493793,-2.6482308138493793,"POLYGON ((-73.880427 40.82577999999999, -73.87950099999999 40.825905, -73.87857699999999 40.82603, -73.87765499999999 40.826151, -73.87672499999999 40.82627799999999, -73.87580199999999 40.826402, -73.87528499999999 40.824208, -73.87621299999999 40.824084, -73.87713599999999 40.823958, -73.87806399999999 40.823834, -73.87898899999999 40.823711, -73.87993 40.82364099999999, -73.880427 40.82577999999999))",-2.8074780754889743,-2.6482308138493793,-2.7727776810522906,0.001,1,LL
14000US36005005002,28010.0,1168.0,554900.0,0.0061543871988746,0.4360215053763441,0.3471148126115407,0.0314033366045142,0.8812561334641805,0.035819430814524,0.0,-3.114930652016746,-3.114930652016746,"POLYGON ((-73.881046 40.828432, -73.880112 40.828511, -73.879171 40.828582, -73.878703 40.828621, -73.878235 40.82866, -73.87729899999999 40.828742, -73.876402 40.82897699999999, -73.875871 40.826698, -73.87580199999999 40.826402, -73.87672499999999 40.82627799999999, -73.87765499999999 40.826151, -73.87857699999999 40.82603, -73.87950099999999 40.825905, -73.880427 40.82577999999999, -73.881046 40.828432))",-2.7491405957180532,-3.114930652016746,-2.7144402012813695,0.001,1,LL
14000US36005005100,19657.0,522.0,582735.2271784232,0.0015856236786469,0.4556451612903225,0.3498523137512307,0.0,0.958917351377477,0.0193330111164813,0.0,-3.9275443516554875,-3.9275443516554875,"POLYGON ((-73.93263 40.810606, -73.932605 40.81151699999999, -73.932602 40.811988, -73.93249299999999 40.812884, -73.93242499999999 40.813566, -73.932417 40.814025, -73.93240999999999 40.81406, -73.932401 40.814151, -73.932158 40.81415399999999, -73.931353 40.813833, -73.93127199999999 40.813707, -73.93115999999999 40.813652, -73.93102 40.813579, -73.93057 40.813373, -73.93027599999999 40.813256, -73.92885699999999 40.81488, -73.928218 40.81653499999999, -73.927313 40.81856, -73.92635799999999 40.818321, -73.925794 40.818173, -73.92538499999999 40.81806599999999, -73.925185 40.818013, -73.92622 40.816759, -73.926444 40.816458, -73.926627 40.816119, -73.92567 40.815876, -73.925501 40.815833, -73.925055 40.815722, -73.924887 40.815677, -73.92400000000001 40.815439, -73.92309299999999 40.816698, -73.921245 40.81622, -73.921583 40.81554999999999, -73.92145499999999 40.815527, -73.92128799999999 40.81542899999999, -73.92110099999999 40.815243, -73.92048199999999 40.814564, -73.920913 40.814333, -73.921211 40.814174, -73.922088 40.813731, -73.92287499999999 40.813315, -73.923829 40.812824, -73.924683 40.812384, -73.92555299999999 40.811941, -73.92644299999999 40.811507, -73.927121 40.810949, -73.927673 40.810235, -73.927773 40.810108, -73.928135 40.809622, -73.92880599999999 40.809899, -73.929219 40.80956399999999, -73.929332 40.80947099999999, -73.92944 40.809384, -73.92952199999999 40.809322, -73.93010799999999 40.808877, -73.930938 40.808253, -73.93180099999999 40.807876, -73.931825 40.807902, -73.932112 40.808182, -73.932346 40.808586, -73.93247699999999 40.808864, -73.93257 40.809256, -73.932586 40.809676, -73.932615 40.810015, -73.93263 40.810606))",-3.2617638837539307,-3.9275443516554875,-3.227063489317247,0.001,1,LL
14000US36005005200,18917.0,660.0,265000.0,0.0059121621621621,0.4915865384615384,0.3960328317373461,0.0444711538461538,0.955528846153846,0.0,0.0,-4.025128450707553,-4.025128450707553,"POLYGON ((-73.884531 40.825647, -73.883832 40.828271, -73.88295099999999 40.828304, -73.881981 40.828356, -73.881046 40.828432, -73.880427 40.82577999999999, -73.87993 40.82364099999999, -73.881787 40.823402, -73.882577 40.823277, -73.882761 40.823248, -73.884411 40.82297, -73.884568 40.824928, -73.884531 40.825647))",-2.865944169883588,-4.025128450707553,-2.831243775446904,0.001,1,LL
